"b'@CompersionJane @rugbyrhino16 @mcfunny @chrisvcsefalvay @WendyOrent @BlueLionBlog @EmmaGPaley @djt10 @doritmi @janem1276 @toppediatrician @VeritasEver @viva__lala @lifebiomedguru @Apotheosis1974 @Bibimunoz67 @Whats_The_Harm @mmelgar09 @ProAntiVaxxer @jkellyca @GeoffSchuler @Gardeniagal4 @sarah_sxlxp @kenjaques @DansMonkeyShack @fiski70 @maunablissed @babyname_maven @thereal_truther @RightWingBlack2 @Just4TheCause @Somemyrrh @PharmaNemesis @Joshua1_5 @ghoppe @andre__levy @VaccineUK @LiamKav @LynnleeMavakay @quietlynowshhh @KitemanArgues @Playerking95 @skepticalraptor @Melissa232220 @PileOfGoop @werewecrooked @kidsdoc1962 @and_kell @thejournal_ie @bmj_latest Why would #FDA #hpv #vaccine approval letter indicate gardasil 9 manufactured by #MSD, outside the US &amp; Canada? Odd. https://t.co/PbidSa00HM'",0,6,0
RT @CR_UK: Experts say giving boys the HPV vaccine is cost effective. Read our news digest for more: https://t.co/P18cZGjNWB https://t.co/y\xe2\x80\xa6,0,3,0
"RT @WebMD: On a hunch, the woman's doctor tried an unorthodox approach to treat her advanced skin cancer -- she injected each tumor with Ga\xe2\x80\xa6",0,3,1
"RT @djt10: ""...the Salk polio vaccine was said to carry a monkey retrovirus (from  cultivating the vaccine on monkey organs) that produces\xe2\x80\xa6",0,14,0
"RT @PeterHotez: NEW: Awful rise of #Texas pediatric non-medical #vaccine exemptions (courtesy @Immunize_USA). Now 56,000+ the numbers don't\xe2\x80\xa6",0,14,0
If you wanna.... Con THE VACCINES en el @fiberfib #FIB2018 https://t.co/XVZVwhAkZa,0,14,-1
HPV vaccine to be extended to boys as girls-only approach 'leaves gay men at risk' https://t.co/rZhdoKAAcF,1,14,0
Here is a family that provides a great example of how anti-vaccination puts innocent lives at great risk. Son is too young for MMR vaccine (so if he's exposed he has a 90% chance of measles). Daughter has cancer &amp; cannot receive vaccines.\n#txlege\nhttps://t.co/B1Yw1SPyCV,0,3,1
Joining today\xe2\x80\x99s show is investigative reporter Jon Rappoport (https://t.co/eDLceeFH3N) exposing the dangers of vaccines &amp; toxic SJW culture.  \n\nTune in: https://t.co/OQtch0tDED &lt;&lt;\n#infowars #AlexJonesShow #1A #USA https://t.co/Cje1TWhev0,1,2,-1
"NEW: Bill Shine\'s wife Darla had a radio show on 100 stations where he said women in the military should expect sexual harassment, said sunscreen was ""a hoax,"" said vaccines cause autism, and claimed the flu pandemic should be a government conspiracy. \nhttps://t.co/XxHP4MEd0I https://t.co/PSzvAVXFJY",1,4,-1
"Vaccine-derived polio is spreading in the DRC. With a high risk of the virus moving across borders, it's critical to continue delivering vaccines to protect children and contain the outbreak. #EndPolio\n\n[\xf0\x9f\x93\xb0: @Telegraph]\nhttps://t.co/AIYfdLFquj",0,3,1
Elle MacPherson is dating THE doctor that did the sham study linking vaccines to autism wtf https://t.co/T71NIasYib,1,4,1
"The Vaccines for Children Program helps provide vaccines to all WV children whose parents or guardians may not be able to afford them. If you don\xe2\x80\x99t have insurance or if it does not cover vaccines, your child may be eligible. Call 1-800-642-3634 or visit https://t.co/vplWUPGswu. https://t.co/qJzGvQn7FT",0,14,1
Calls grow for vaccines against all strains of #meningococcal disease to be made more easily accessible to all Tasmanians  https://t.co/GLTol5PI47,0,14,1
The best way to combat stupid people is to beat them at their own game. Think the earth is flat? There is no earth. Moon landings were fake? There is no moon. Vaccines cause autism? Children don't exist. Next.,1,4,1
"Shine also said there was ""rumors"" FEMA had concentration camps for those with the flu, the government would break down doors to force vaccinations, said vaccines made children sicker to make money for big pharma.\n\nhttps://t.co/XxHP4MEd0I",1,6,-1
"Andrew Wakefield, the disgraced quack who triggered a global health crisis by spreading lies about vaccines and #autism, is being embraced by Trump's America. https://t.co/aw9fV0xBUz",1,4,1
"The rich people aren\'t vaccinating their children.\n\nLook at this report.\n\nMajor rich liberal counties and schools, with high non-vaccination rates.\n\nThose celebs calling out ""anti-vaxxers,"" yeah, they are lying. \n\nThey have different rules for themselves!\n\nhttps://t.co/hwGuxa1VP3",1,14,-1
Shine also called vaccines unconsitutional and said armed resistance might be needed against the swine flu vaccine.\n\nhttps://t.co/XxHP4MEd0I https://t.co/lphy0XUVT1,0,14,-1
"RT @kiersten_lenise: Vaccines. don\xe2\x80\x99t. Cause. Autism. And even if they did, you\xe2\x80\x99d rather your child suffer with polio or measles than need a\xe2\x80\xa6",1,4,1
RT @HealthRanger: Kidney doctor who sounded the alarm on vaccine damage was targeted for murder when the brake lines of her vehicle were se\xe2\x80\xa6,0,14,0
RT @alfredoduro1: If you wanna.... Con THE VACCINES en el @fiberfib #FIB2018 https://t.co/XVZVwhAkZa,0,14,-1
The Vaccines - If You Wanna https://t.co/ICfhImDzXx v\xc3\xada @YouTube,0,14,0
RT @LotusOak: Yale University Study Shows Association Between #Vaccines &amp; Brain Disorders\n\nhttps://t.co/2DdUevUlI9\n\n#LearnTheRisk https://t\xe2\x80\xa6,1,2,0
"b'@Cernovich I am loving that your are bringing up the topics the media suppresses ie vaccines, pedo rings etc. keep up the good work. #humanity'",1,6,-1
RT @LotusOak: Will Employees Be Penalized for Opting Out of Workplace #Vaccines?\nOppose Bill HR 1313!\n\nhttps://t.co/RgF0RL4VDs https://t.co\xe2\x80\xa6,0,14,0
"b""@JulieM_273 Is that what they told you, amt of mercury had 'potential' to exceed limits, and you believed that? Mercury has been in #vaccines since '30s, effects of which have never been tested - and they're never gonna. #edu #vaxxed #hpv #PublicHealth NO #vaccineswork https://t.co/Jw5Aq1Wkqe""",1,1,1
"b'RT @KalebAHarmon: Let\xe2\x80\x99s say, in a completely hypothetical world, that vaccines did cause autism. How is autism worse than measles, HPV, and\xe2\x80\xa6'",1,4,1
b'RT @SilentSpring05: WARNING! The Purdue Vaccination Studies And Auto-Antibodies. #Vaccines are not safe! #dogs #pets #cancer https://t.co/S\xe2\x80\xa6',2,14,-1
b'RT @alfredoduro1: If you wanna.... Con THE VACCINES en el @fiberfib #FIB2018 https://t.co/XVZVwhAkZa',0,14,-1
b'RT @OrganicLiveFood: #Cancer-causing #mercury based #preservative Thimerosal (linked 2 #autism) might be removed from #vaccines: https://t.\xe2\x80\xa6',1,1,0
"Flu vax is made to order each year. Once it's gone, it's gone!\n\nHelp us make sure we have enough for your employees...\n\nTell us now approx how many vaccines you think you'll need, with no obligation at this time. https://t.co/8dp3P3JnWW\n\n#fluvaccine #vaccinate https://t.co/DtLzPtIuGX",0,14,1
#Cancer-causing #mercury based #preservative Thimerosal (linked 2 #autism) might be removed from #vaccines: https://t.co/IMqiNPvjbv,1,1,-1
RT @DaTechGuyblog: Forcing the use of aborted babies in\xc2\xa0vaccines https://t.co/sgxMbrXCu3 https://t.co/oXgrIUXzqQ,1,1,-1
"Every year, over 1.5m child deaths could be avoided through vaccination. \n\nThis little one holds up her vaccination card in Yemen. \n\n#VaccinesWork https://t.co/D1g04M4vLL",0,3,1
One of the first assignments at CBS I got to cover vaccination (which I knew nothing about!) was surrounding the death of a female soldier (attributed to her vaccinations). The military finally acknowledged it. I learned a lot. #RabbitHole #Propaganda https://t.co/lVKmijUp4Y,1,2,-1
"Vaccinations save lives. \n\nA @NSWLabor Government will allow pharmacists to vaccinate for measles, mumps, rubella, diphtheria, tetanus &amp; whooping cough. \n\nThis will boost vaccination rates &amp; improve public health. https://t.co/W6SXshMkHO",0,3,1
Here is a family that provides a great example of how anti-vaccination puts innocent lives at great risk. Son is too young for MMR vaccine (so if he's exposed he has a 90% chance of measles). Daughter has cancer &amp; cannot receive vaccines.\n#txlege\nhttps://t.co/B1Yw1SPyCV,0,2,1
Are your children \xe2\x80\x9cfully vaccinated\xe2\x80\x9d according to the current vaccination schedule?,0,14,0
Good move by Scottish Government to introduce HPV vaccination for boys \nhttps://t.co/HaS6eGqDbw,0,14,0
"""It\'s about driving vaccination rates up in the community."" - @Luke_FoleyNSW. A Labor state government would increase the range of vaccinations available through pharmacies, the opposition says. #nswpol #7News https://t.co/YZwAC4sQvq",0,14,0
Smashed it. Victoria now has the highest vaccination rate of anywhere in the country. 95.7 per cent of five-year-olds are fully protected \xe2\x80\x93 and we're not going back. https://t.co/8B49GQnSUS,0,14,1
"Every year, over 1.5m child deaths can be avoided through vaccination. \n\nThis little one holds up her vaccination card in Yemen. \n\n#VaccinesWork https://t.co/cZtQKtH6OV",0,2,1
"Children and pregnant Women were given vaccination to provide them with better health facilities in Amethi, Uttar Pradesh under #MissionIndradhanush #groundreport @MoHFW_INDIA @JPNadda @PIB_India @MIB_India https://t.co/HRN406Scpt",0,14,1
"California has some of the strongest mandatory vaccination laws in the country. But a rising number of parents are seeking medical exemptions, risking an outbreak. \n\nAt one Northern California school, 58% of kindergarteners are exempted. https://t.co/LrdmrhT0iJ https://t.co/G1AJQLHSZw",0,14,1
Meningococcal B can be a devastating disease.Too many families have seen this first hand. It\xe2\x80\x99s also fully preventable with a vaccination. Last year I wrote to Turnbull seeking action to get the vaccine available to our kids. Today I\xe2\x80\x99ve written again. https://t.co/k8mZ2ePxxQ,0,14,1
Launched state-wide Measles-Rubella vaccination drive from Gandhinagar. #MRVaccination https://t.co/ALL3NUSu1H,0,14,1
"Vaccination is an important part of managing #diabetes. Do you know the recommended vaccines for adults living with diabetes, such as the new #shingles vaccine? https://t.co/u7VRmv57Jk https://t.co/c88tAYSdAd",0,2,1
Vaccination seems like a set up to me. https://t.co/a0BkIPNTnY,0,14,0
RT @HPVAction: It's been a momentous week! JCVI recommended HPV vaccination for boys. @scotgov &amp; @WelshGovernment immediately said they wou\xe2\x80\xa6,0,14,1
RT @maulikdr: Here is what #Parents can do to reduce anxiety prior to vaccination in #MRVCGujarat #MRCampaign @kumarmanish9 @abhisheksinghD\xe2\x80\xa6,0,14,0
RT @SilentSpring05: WARNING! The Purdue Vaccination Studies And Auto-Antibodies. #Vaccines are not safe! #dogs #pets #cancer https://t.co/S\xe2\x80\xa6,2,2,-1
MSF Helps Fill Vaccination Gap in War-Torn CAR https://t.co/wQH9dwiDTD via @YouTube,0,14,1
"RT @ImmunizedotCa: Provincial and Territorial Routine Vaccination Programs for Healthy, Previously Immunized Adults | @GovCanHealth | https\xe2\x80\xa6",0,14,1
"Shira is this sweet cat of almost 3 years old currently residing with tens of other cats in a dog shelter near Bucharest, Romania. \nPease help Shira pay for her vaccination (26 Euro needed. paypal:... https://t.co/atddnmSVrd",2,14,1
Vaccination against FIV helps in preventing the disease. https://t.co/Pk2rk4zORJ #cats #feline #felinevirus #virus,2,14,1
"RT @UNICEF: Every year, over 1.5m child deaths could be avoided through vaccination. \n\nThis little one holds up her vaccination card in Yem\xe2\x80\xa6",0,2,1
"b""@Paquita_337 one in question, vaccination could have saved many lives. Of course, the vaccine didn't exist back then, which is why smallpox could be used as a biological weapon.""",0,2,1
b'@EmmaGPaley @doritmi @t3tragrammat0n @mcfunny @thereal_truther @LynnleeMavakay @WendyOrent @VeritasEver @fiski70 @maunablissed @Just4TheCause @BlueLionBlog @janem1276 @toppediatrician @viva__lala @lifebiomedguru @chrisvcsefalvay @Apotheosis1974 @Bibimunoz67 @Whats_The_Harm @mmelgar09 @ProAntiVaxxer @jkellyca @GeoffSchuler @Gardeniagal4 @sarah_sxlxp @kenjaques @DansMonkeyShack @babyname_maven @rugbyrhino16 @RightWingBlack2 @Somemyrrh @PharmaNemesis @Joshua1_5 @ghoppe @andre__levy @VaccineUK @LiamKav @itsmepanda1 @quietlynowshhh @KitemanArgues @Playerking95 @skepticalraptor @Melissa232220 @PileOfGoop @werewecrooked @kidsdoc1962 @and_kell @MilanovNina @steffieschiltz https://t.co/vzTbdM0N9i\nhttps://t.co/1FxEimyUkQ\nhttps://t.co/OtCzm4Lp5i\nhttps://t.co/5DdoJNKZt2\nhttps://t.co/HByjjWbagP\nA little more on vax history for those with the courage to investigate. https://t.co/Fj29AqVjd3',0,2,1
RT @SNCCLA: Has the anti-vaccine movement affected vaccination rates? https://t.co/PekJWsk8Wn #vaxxed #vaccineswork https://t.co/qkBFtzBpqs\xe2\x80\xa6,0,14,1
"YES YES YES.\nAs someone who almost died of measles at 17, believe me when I say: VACCINATE - YOUR - CHILDREN. https://t.co/Q1JLRi3LAO",0,2,1
"This invention keeps vaccines cold without power for at least five days, and is helping to vaccinate vulnerable people in the Democratic Republic of the Congo https://t.co/XIbmlRJglp @gatesfoundation #vaccineswork https://t.co/uAxRwfIWdI",0,14,1
Australia fines parents who don\xe2\x80\x99t vaccinate kids. Should Canada? https://t.co/PuvX0LG7Tc,0,14,1
The liberals who tell you to vaccinate their children? \n\nYeah. \n\nThey aren\xe2\x80\x99t vaccinating their own. https://t.co/hwGuxa1VP3,0,14,0
VACCINATE YOUR CHILD YOU PIECES OF CRAP O\xcc\xb6R\xcc\xb6 \xcc\xb6K\xcc\xb6E\xcc\xb6E\xcc\xb6P\xcc\xb6 \xcc\xb6T\xcc\xb6H\xcc\xb6E\xcc\xb6M\xcc\xb6 \xcc\xb6A\xcc\xb6T\xcc\xb6 \xcc\xb6H\xcc\xb6O\xcc\xb6M\xcc\xb6E\xcc\xb6 \xcc\xb6A\xcc\xb6W\xcc\xb6A\xcc\xb6Y\xcc\xb6 \xcc\xb6F\xcc\xb6R\xcc\xb6O\xcc\xb6M\xcc\xb6 \xcc\xb6B\xcc\xb6A\xcc\xb6B\xcc\xb6I\xcc\xb6E\xcc\xb6S\xcc\xb6 \xcc\xb6W\xcc\xb6H\xcc\xb6O\xcc\xb6 \xcc\xb6A\xcc\xb6R\xcc\xb6E\xcc\xb6 \xcc\xb6T\xcc\xb6O\xcc\xb6O\xcc\xb6 \xcc\xb6Y\xcc\xb6O\xcc\xb6U\xcc\xb6N\xcc\xb6G\xcc\xb6 \xcc\xb6T\xcc\xb6O\xcc\xb6 \xcc\xb6B\xcc\xb6E\xcc\xb6 \xcc\xb6V\xcc\xb6A\xcc\xb6C\xcc\xb6C\xcc\xb6I\xcc\xb6N\xcc\xb6A\xcc\xb6T\xcc\xb6E\xcc\xb6D\xcc\xb6\nhttps://t.co/mds1MuTgCE,0,14,1
Parents who choose not to vaccinate put their children and others at risk of preventable disease. This tool helps #health professionals communicate these risks and responsibilities: https://t.co/PP46n1N18r #VaccinesWork #WhyIVax https://t.co/VTxJoP9Vsc,0,14,1
#DYK: Over 95% of human deaths due to #rabies occur in the #Asia and #Africa regions.\n\nRabies is a vaccine-preventable disease. Vaccinate your dog \xf0\x9f\x90\x95. Stop dog to human transmission of rabies. https://t.co/VfwPxJluwk https://t.co/rTRPJS4okk,2,3,1
You are too stupid to follow me. I linked to an article ABOUT LIBERALS in California who do not vaccinate despite telling others to. I said nothing about my own choices. https://t.co/jhHNNyYlN2,1,3,-1
Scotland to become first part of UK to vaccinate boys against HPV\n\nFull story: https://t.co/GqHsPutHir\n\n@theipaper #HPV #HPVvaccine @JoeFitzSNP https://t.co/huu1yZTHws,0,14,1
Should Canadian parents be fined if they choose not to vaccinate their kids?  https://t.co/qDsysdtESe,0,14,1
"The armed conflict in #SouthSudan has undermined the country\xe2\x80\x99s veterinary services, affecting communities that depend on these animals for their survival. We have identified a need to vaccinate 60,000 animals, benefitting 30,000 people in surrounding areas of Udier, Upper Nile. https://t.co/FgB1opoua7",2,14,1
RT @Nonsensicole: Today I learned that some parents refuse to vaccinate their teenage daughters against HPV because they worry that it will\xe2\x80\xa6,0,14,0
"RT @himynameisaine: JUST GET VACCINATED, GET YOUR KIDS VACCINATED, TELL OTHER PEOPLE TO VACCINATE, FOR GOD'S SAKE https://t.co/RC9vejiAML",0,14,1
b'RT @Nonsensicole: Today I learned that some parents refuse to vaccinate their teenage daughters against HPV because they worry that it will\xe2\x80\xa6',0,14,0
"RT @vanbadham: YES YES YES.\nAs someone who almost died of measles at 17, believe me when I say: VACCINATE - YOUR - CHILDREN. https://t.co/Q\xe2\x80\xa6",0,2,1
"Flu vax is made to order each year. Once it's gone, it's gone!\n\nHelp us make sure we have enough for your employees...\n\nTell us now approx how many vaccines you think you'll need, with no obligation at this time. https://t.co/8dp3P3JnWW\n\n#fluvaccine #vaccinate https://t.co/DtLzPtIuGX",0,14,1
RT @Ayyeexitsalison: BrUh I\xe2\x80\x99M FUCKING DEAD \xf0\x9f\x98\x82\xf0\x9f\x98\x82 vaccinate ya damn kids https://t.co/69Yna5uqEP,0,14,1
RT @UnmeshDr: Every #parents have responsibilities that #vaccinate #child and #prevent your #child and #communitychild from deadly disease\xe2\x80\xa6,0,14,1
RT @ASassyMermaid: A baby died in Oklahoma this week from meningitis. He was 4 months old and caught it from an older child who WASNT VACCI\xe2\x80\xa6,0,14,1
"RT @himynameisaine: JUST GET VACCINATED, GET YOUR KIDS VACCINATED, TELL OTHER PEOPLE TO VACCINATE, FOR GOD'S SAKE https://t.co/RC9vejiAML",0,14,1
RT @Nonsensicole: Today I learned that some parents refuse to vaccinate their teenage daughters against HPV because they worry that it will\xe2\x80\xa6,0,14,0
RT @ninawowp: Just having an extension of this conversation: \n\nLast year my  1yr old had 3 hospital stays;  2 in the ICU. She has asthma. T\xe2\x80\xa6,0,2,1
"This makes me so mad... vaccinate your kids, people! \xf0\x9f\x98\xa1 https://t.co/1CSU96pUx8",0,14,1
b'@FleaBagLady @DoctorChristian Ps I vaccinate my kids -my son was brain damaged so I consider myself to be an ex-vaxxer.\nStudies also prove that the unvaccinated children have lower rates of autism and adhd - how many more kids have to be harmed. It is mainly boys too. As oestrogen is more protective of brain',1,4,-1
"\xe2\x80\x9cCROPPING DOGS ESRS IS ANIMAL CRUELTY\xe2\x80\x9d \n\nYells the person who doesn\xe2\x80\x99t vaccinate her child, and Pinterest ideas of a nose job, boob job, and butt job",0,14,0
,313,,
