favorite_count,hash_tags,id,media,retweet_count,text,timestamp,url,user_follower_count,user_id,user_screen_name,Misinformation,Reasoning,Attitude
0,[],9.90E+17,[],0,"@CoHesl @ciarakellydoc So back to my original point. So  much confusion and fake news out there . This is still dragged up as proof of a global warming hoax. There are plenty of similar vaccination sites which will also tell you credible BS. 

In an age when nobody believes and trusts. Who to believe",Sun Apr 29 04:18:06 +0000 2018,[],41,8.40E+17,imallrightme197,0,14,0
0,[],9.90E+17,[],0,"#vaccines #vaccineswork #vaxwithme ""Greene County Public Health is reminding all parents, grandparents, and caregivers the importance of vaccinations following National Infant Immunization Week (NIIW).... https://t.co/30DtqHIEQH",Sun Apr 29 04:17:35 +0000 2018,[],152,2718328489,IPoVC,0,3,1
0,[],9.90E+17,[],0,"In modem times, of course, the kind of protection which used to be offered by nano-augmentation is more efficiently supplied by temporal vaccination .",Sun Apr 29 04:16:42 +0000 2018,[],28,9.63E+17,BotOfTheWar,0,3,1
0,[],9.90E+17,[],0,"GCPH: #Vaccination is safe, effective https://t.co/VbaS5kKMib #vaccines #vaccineswork #IVax2Protect #vaxwithme",Sun Apr 29 04:16:41 +0000 2018,[],2854,54886540,doritmi,0,3,1
1,[],9.90E+17,[],0,"@inkgirl30 @DinobotPrime @ThomasWictor I am highly educated. This was not about IQ, it was about humanity, and the fact that kids belong to the state. Healthcare, vaccination, education decisions made by the government. ItÕs a hard pill to swallow.",Sun Apr 29 04:14:28 +0000 2018,[],2964,9.27E+17,Iampresence1,0,14,0
1,[],9.90E+17,[],1,Why is Amazon pushing 9/11 truth and anti-vaccination movies on Prime Video's homepage? https://t.co/jajw6TYAIr,Sun Apr 29 04:09:00 +0000 2018,[],7021,18785864,CDA,0,14,0
0,[],9.90E+17,[],0,naked written anal cream the sexiest school girl video illustrated sex story sex moves xxx vaccination  https://t.co/jtONHKp2DC,Sun Apr 29 04:03:38 +0000 2018,[],30,289201060,anamurbil,2,14,0
0,[],9.90E+17,[],0,I go to the doctors to get my flu vaccination and their fridge broke down so they didnÕt have any,Sun Apr 29 03:56:38 +0000 2018,[],506,1851058519,alyssaemiIy,0,14,0
14,[],9.81E+17,[],15,"Powerful scientific evidence has emerged indicating that vaccines cause brain injuryÊsuch as autism, epilepsy, schizophrenia, depression, attention-deficit disorder and other mental illnesses https://t.co/FlSNBygukT #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed",Wed Apr 04 06:33:16 +0000 2018,[],244,7.83E+17,deb16wood,1,4,-1
0,[],9.88E+17,[],0,Doctors say the stupidest things when they don't know what else to say  https://t.co/QgIOq9Zhlp #vaxwithme #vaxxed #vaccines #vaccineswork,Sat Apr 21 06:03:22 +0000 2018,[],244,7.83E+17,deb16wood,0,14,0
0,[],9.63E+17,[],1,Attention Ontario parents: This is a petition to stop mandatory vaccination education sessions for parents in... https://t.co/mnaLhNgMCI,Sun Feb 11 02:38:05 +0000 2018,[],226,140980854,drzimmermann,0,14,-1
0,[],9.57E+17,[],0,"Vaccines made in China and India? Perhaps a problem if 20,000 doses of expired and improperly stored vaccines... https://t.co/rHWq3TWOgk",Thu Jan 25 17:56:04 +0000 2018,[],226,140980854,drzimmermann,1,2,-1
2,[],9.93E+17,[],1,"If the vaccine doesn't work, give more vaccines?? https://t.co/G2uOdO1pAf",Sun May 06 18:15:46 +0000 2018,[],126,3396592426,NewAutismInfo,0,3,0
2,[],9.83E+17,[],4,"Article basically says, #vaccines cause #autism because too much aluminum is injected. They have immunity from lawsuits, lobbyists to sway law makers &amp; the ability to remove scientists who disagree. A collar has been created &amp; it's tightening rather quickly. https://t.co/o9dynFH91n",Mon Apr 09 20:36:18 +0000 2018,[],126,3396592426,NewAutismInfo,1,4,-1
2,[],9.84E+17,[],0,These non vaxxers were pro vaccine till injury occurs https://t.co/oghaxhIIEn #vaxwithme #vaxxed #vaccines #vaccineswork,Tue Apr 10 09:48:23 +0000 2018,[],244,7.83E+17,deb16wood,0,2,0
2,[],9.83E+17,[],3,SIDS technician supervisor fired for being an advocate for a vaccine injured family  https://t.co/qz39iYR81T #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,Sat Apr 07 13:51:34 +0000 2018,[],244,7.83E+17,deb16wood,0,2,0
0,[],9.74E+17,[],1,3 month old died after vaccines https://t.co/mpACLVNUMf #vaxwithme #vaxxed #vaccines #vaccineswork,Tue Mar 13 11:34:01 +0000 2018,[],244,7.83E+17,deb16wood,1,13,-1
3,[],9.80E+17,[],3,"Powerful scientific evidence has emerged indicating that vaccines cause brain injuryÊsuch as autism, epilepsy, schizophrenia, depression, attention-deficit disorder and other mental illnesses https://t.co/FlSNBygukT #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed",Sun Apr 01 04:39:43 +0000 2018,[],244,7.83E+17,deb16wood,1,4,-1
4,[],9.94E+17,[],0,"@NVICLoeDown #vaccineswork, but not really, #CDCwhistleblower",Tue May 08 02:01:30 +0000 2018,[],2167,3310933380,joejoe80495073,0,3,0
0,[],9.93E+17,[],0,@EbolaJuggler #vaccinesRNextextiction,Sat May 05 20:12:34 +0000 2018,[],2167,3310933380,joejoe80495073,0,14,0
1,[],9.84E+17,[],1,Lady has been injured by the flu shot https://t.co/SprpLrqnLy #vaxwithme #vaxxed #vaccines #vaccineswork,Wed Apr 11 15:51:31 +0000 2018,[],244,7.83E+17,deb16wood,1,2,0
1,[],9.94E+17,[],0,@drandrewmackay #vaccineswork 4 Pharma profits.,Wed May 09 20:18:34 +0000 2018,[],2167,3310933380,joejoe80495073,0,6,0
0,[],9.52E+17,[],0,Terrible news of the day: Daughter of a patient's friend was injected with HPV vaccine at school yesterday... https://t.co/WgNa1aez8c,Fri Jan 12 23:45:25 +0000 2018,[],226,140980854,drzimmermann,0,14,-1
0,[],9.96E+17,[],0,https://t.co/NYqMimpmg2 Bacterial endotoxin contamination in commercial vaccines. Endotoxins/SIDS  https://t.co/AUU21orpG6,Sun May 13 16:51:44 +0000 2018,[],268,40308046,djt10,0,1,0
7,[],9.90E+17,[],9,"Anyone who has seen the reaction after a vaccine, knows, it's the vaccines. Trying to convince an entity that knows its the vaccines and lies about it is useless. Corruption is at the top. https://t.co/kxqOH6EBfV",Thu Apr 26 18:24:08 +0000 2018,[],126,3396592426,NewAutismInfo,0,6,-1
1,[],9.76E+17,[],0,"My logic: HPV vaccine came out in 2006 and it's touted to prevent cancer later in life. Can I have your crystal ball? Yes it's a vaccine that builds immunity against CERTAIN viruses that cause cancer. So if you don't get cancer, it's because of the vaccine or the bananas you ate. https://t.co/bDfF2l3Jce",Mon Mar 19 00:27:05 +0000 2018,[],126,3396592426,NewAutismInfo,0,3,0
0,[],9.90E+17,[],0,"Vaccine manufacturers are not required to demonstrate vaccines actually reduce the rate of disease contraction, contagion, complication or mortality and improve health. It is simply assumed that elevated antibody levels equate to immunity despite the lack of supporting evidence.",Sat Apr 28 10:19:28 +0000 2018,[],126,3396592426,NewAutismInfo,0,9,-1
5,[],9.94E+17,[],6,"https://t.co/0MpoWQu1Nz  Commonly Injected Poisons
New vaccines continue to be developed at a dizzying rate. It is estimated that vaccine development  today may be the single largest area of biomedical development and R&amp;D budgets.  A severe constitutional reaction ''''",Thu May 10 02:12:29 +0000 2018,[],268,40308046,djt10,0,14,0
4,[],9.77E+17,[],1,https://t.co/wQvxbDHcYm  #vaxwithme #vaxxed #vaccines #vaccineswork,Thu Mar 22 03:03:09 +0000 2018,[],244,7.83E+17,deb16wood,0,14,0
5,[],9.94E+17,[],1,"Herd immunity is thrown around like gospel, much of the protection #vaccines offer has actually been shown to wane rather quickly. Vaccine-acquired artificial immunity does not work the same way as the naturally acquired immunity you get after recovering from the disease.",Wed May 09 14:13:03 +0000 2018,[],126,3396592426,NewAutismInfo,1,3,0
1,[],9.78E+17,[],0,@DiamondandSilk Love listening to both of you. You need to do more especially with vaccines. Vaccines injured children has exploded exponentially. 1 out of every 35 children now have autism. Tell Donald to get on it or Sean. Thank you in advance.,Mon Mar 26 00:23:50 +0000 2018,[],126,3396592426,NewAutismInfo,1,4,-1
0,[],9.50E+17,[],0,Back in 2014: GlaxoSmithKline will not restart production at a vaccine plant in Belgium until an independent... https://t.co/VdwH3I4Gh9,Mon Jan 08 01:27:10 +0000 2018,[],226,140980854,drzimmermann,0,14,0
0,[],9.88E+17,[],1,Generation lost from vaccine injuries horrific story of family struggle.  https://t.co/N3iL2nrTmT #vaxwithme #vaxxed #vaccines #vaccineswork,Sat Apr 21 10:50:09 +0000 2018,[],244,7.83E+17,deb16wood,1,2,-1
7,[],9.62E+17,[],6,Official CDC document shows 'recipe' to create a media fear campaign with the aim to foster 'high vaccination... https://t.co/nlbEk288E0,Fri Feb 09 17:56:08 +0000 2018,[],226,140980854,drzimmermann,0,14,0
5,[],9.81E+17,[],3,Developed allergies after vaccinated. Doctor falsified records. https://t.co/ofVtVszhod #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,Wed Apr 04 09:49:15 +0000 2018,[],244,7.83E+17,deb16wood,1,2,-1
1,[],9.84E+17,[],0,Nobody was there to help when the going got tough https://t.co/ItmQgP0Gnl #vaxwithme #vaccines #vaccineswork #vaxxed,Tue Apr 10 19:55:52 +0000 2018,[],244,7.83E+17,deb16wood,0,14,0
1,[],9.75E+17,[],3,Biggest government coverup that the polio vaccine in 1950-60 causes cancer from monkey virus https://t.co/PbHp7Muiec #vaxwithme #vaxxed #vaccines #vaccineswork,Sat Mar 17 12:32:38 +0000 2018,[],244,7.83E+17,deb16wood,1,2,-1
3,[],9.78E+17,[],1,Why aren't children in the UK vaccinated against chickenpox? https://t.co/3rK0VDbZ9f #vaxwithme #vaxxed #vaccines #vaccineswork,Mon Mar 26 13:29:40 +0000 2018,[],244,7.83E+17,deb16wood,0,14,0
9,[],9.82E+17,[],7,All children cannot tolerate the current vaccination schedule which is a total of 72 vaccines.  There are a lot of toxic ingredients in the vaccine.  Government should not be in the business to mandate vaccines @herbconaway,Fri Apr 06 19:52:01 +0000 2018,[],244,7.83E+17,deb16wood,1,1,-1
4,[],9.91E+17,[],2,Why would u want a vaccine that causes what it is suppose to prevent  https://t.co/7pYXhdvuCN,Sun Apr 29 17:45:08 +0000 2018,[],244,7.83E+17,deb16wood,1,2,-1
2,[],9.89E+17,[],2,Research research vaccines is parents advice  https://t.co/jhlKwfyuPX #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,Tue Apr 24 10:30:13 +0000 2018,[],244,7.83E+17,deb16wood,0,14,0
4,[],9.87E+17,[],4,We're destroying the health of a generation https://t.co/peIrTPV1xw #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,Thu Apr 19 07:26:04 +0000 2018,[],244,7.83E+17,deb16wood,1,2,-1
2,[],9.76E+17,[],0,"Instead of paying for this study, which is stupid at the core, they should study why vaccines ruin lives. Then this type of study would not have to take place. https://t.co/4CHFJzSOSd",Tue Mar 20 20:07:54 +0000 2018,[],126,3396592426,NewAutismInfo,1,2,-1
3,[],9.83E+17,[],3,#vaxwithme #vaxxed #vaccines #vaccineswork https://t.co/wBR4QlIHpg,Sun Apr 08 18:03:00 +0000 2018,[],244,7.83E+17,deb16wood,0,14,0
0,[],9.75E+17,[],1,https://t.co/050YkEsz2K #vaxwithme #vaxxed #vaccines #vaccineswork,Sun Mar 18 12:39:36 +0000 2018,[],244,7.83E+17,deb16wood,0,14,0
1,[],9.74E+17,[],1,HPV vaccine has taken away this teenager's life.  Lives in constant pain. https://t.co/cIS32AcN38,Tue Mar 13 18:27:46 +0000 2018,[],244,7.83E+17,deb16wood,1,2,-1
9,[],9.76E+17,[],10,Former medical professional will not give vaccines #vaxwithme #vaxxed #vaccines #vaccineswork https://t.co/5O1TYM0DS0,Tue Mar 20 19:30:08 +0000 2018,[],244,7.83E+17,deb16wood,0,14,0
6,[],9.77E+17,[],7,"Anyone who has seen the reaction after a vaccine, knows - its the vaccines. Now, trying to convince an entity that knows its the vaccines and lies about it is useless. Everyone has to say no thank you and maybe then an entire change at the top will happen. https://t.co/6lq1DuWOCr",Sat Mar 24 01:36:20 +0000 2018,[],126,3396592426,NewAutismInfo,1,3,-1
2,[],9.84E+17,[],1,Lisa Marks Smith vaccine court case won for flu vaccine injury the respondent opted to not to contest https://t.co/HOoqig3cYo #vaxwithme #vaxxed #vaccineswork #vaccines,Wed Apr 11 16:09:20 +0000 2018,[],244,7.83E+17,deb16wood,0,2,0
0,[],9.51E+17,[],1,"5700 cases of seizures after measles vaccine per year in the US? ""As it has not been proven that the MMR vacci... https://t.co/lmiqzQ1NPf",Thu Jan 11 05:18:06 +0000 2018,[],226,140980854,drzimmermann,0,2,0
1,[],9.72E+17,[],1,"Is this fake news, fear mongering advertising to sway the public into vaccination. https://t.co/t0zZBc8v6t",Fri Mar 09 21:39:30 +0000 2018,[],126,3396592426,NewAutismInfo,0,14,0
2,[],9.77E+17,[],3,https://t.co/A5kImz0kV5 #vaxwithme #vaxxed #vaccines #vaccineswork,Thu Mar 22 22:32:33 +0000 2018,[],244,7.83E+17,deb16wood,0,14,0
2,[],9.79E+17,[],2,"Better idea: develop a test to see if an infant will react to vaccines, so the severity of autism is reduced. https://t.co/JttoM5cUXy",Tue Mar 27 10:43:23 +0000 2018,[],126,3396592426,NewAutismInfo,0,4,0
2,[],9.94E+17,[],0,"@lifebiomedguru @cdc 1)  ...vaccinated before 18 or before 24 months (no data)
2)  ...3- to 5-year age group (no data)",Thu May 10 01:20:22 +0000 2018,[],126,3396592426,NewAutismInfo,0,14,0
2,[],9.85E+17,[],1,"HPV vaccine came out in 2006 and it's touted to prevent cancer later in life. Can I have your crystal ball? Yes it's a vaccine that builds immunity against CERTAIN viruses that cause cancer. So if you don't get cancer, it's because of the vaccine or the bananas you ate. https://t.co/OIDD6bQYvx",Sat Apr 14 22:18:58 +0000 2018,[],126,3396592426,NewAutismInfo,0,3,0
2,[],9.80E+17,[],1,50 studies showing vaccines unsafe https://t.co/3ytPQ6JpqO #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,Sat Mar 31 11:11:48 +0000 2018,[],244,7.83E+17,deb16wood,1,2,-1
3,[],9.75E+17,[],4,https://t.co/1kfvuYqQ1D #vaxwithme #vaxxed #vaccines #vaccineswork,Sun Mar 18 17:08:34 +0000 2018,[],244,7.83E+17,deb16wood,0,14,0
1,[],9.86E+17,[],1,45 minutes later son died after vaccine https://t.co/gf8oPmvL52 #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,Mon Apr 16 11:43:12 +0000 2018,[],244,7.83E+17,deb16wood,1,2,-1
1,[],9.82E+17,[],1,Developed allergies after vaccinated. Doctor falsified records. https://t.co/ofVtVszhod #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,Thu Apr 05 23:37:13 +0000 2018,[],244,7.83E+17,deb16wood,1,2,0
11,[],9.92E+17,[],7,Ten confirmed cases were all vaccinated from whooping cough. Are we being misled to believe by big pharma that ppl are protected or just a way for them to make more money  https://t.co/AuzqQhVVrv #Vaccines #vaccineswork #vaxwithme #vaxxed #vaccines #vaccineswork,Thu May 03 10:51:04 +0000 2018,[],244,7.83E+17,deb16wood,0,6,-1
0,[],9.77E+17,[],1,https://t.co/8V62qDQehL #vaxwithme #vaxxed #vaccines #vaccineswork,Thu Mar 22 23:21:03 +0000 2018,[],244,7.83E+17,deb16wood,0,14,0
0,[],9.84E+17,[],0,HPV vaccine killed daughter https://t.co/yG7t3SB4RB #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,Tue Apr 10 00:52:12 +0000 2018,[],244,7.83E+17,deb16wood,1,2,-1
2,[],9.82E+17,[],0,@warriormama1019 Yes I believe there is enough evidence to support that vaccines causes autism as it causes an immune reaction,Fri Apr 06 20:11:37 +0000 2018,[],244,7.83E+17,deb16wood,1,4,-1
0,[],9.87E+17,[],0,@and_kell @ThisMomHCN You should listen to the patients about their kids regression after  vaccines. Listen to vaxxed injury stories  https://t.co/WihphpWjlM,Thu Apr 19 06:54:45 +0000 2018,[],244,7.83E+17,deb16wood,1,2,0
2,[],9.78E+17,[],2,There's a very simple reason for this. A protein is included in vaccines that shuts down the immune system. It's only supposed to be temporary. It's how cancer takes over our bodies. Some claim there is a very inexpensive treatment for this. But that would ruin pharma &amp; hospitals https://t.co/hHaQCMjzuD,Mon Mar 26 00:12:35 +0000 2018,[],126,3396592426,NewAutismInfo,1,2,-1
4,[],9.75E+17,[],1,"What about ""The first vaccine only causes a little autism. Every subsequent vaccine increases severity. The first vaccine that does damage could be the vaccines given to the mother or the infant. https://t.co/g6TcjlzDN1",Sat Mar 17 23:10:46 +0000 2018,[],126,3396592426,NewAutismInfo,1,4,-1
0,[],9.86E+17,[],0,Scientist will never vaccinate again.  https://t.co/xYnJTVVVG4 #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,Mon Apr 16 11:27:24 +0000 2018,[],244,7.83E+17,deb16wood,1,14,-1
0,[],9.89E+17,[],0,Siblings are the silent victims of Vaccine iinjuries https://t.co/Sryw4d53aK #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,Wed Apr 25 10:22:04 +0000 2018,[],244,7.83E+17,deb16wood,0,2,-1
1,[],9.94E+17,[],0,"@ThisMomHCN @HealthRanger @jonrappoport @POTUS @VP If you're #pro-life and provaccine there is a serious flaw with your logic, and character.",Tue May 08 20:14:44 +0000 2018,[],2167,3310933380,joejoe80495073,1,14,-1
4,[],9.90E+17,[],5,"Can someone please explain how we survived the 1980s with vaccination rates well below ""herd immunity"" thresholds and far fewer vaccines? Why didn't everyone die?
For all the haters, here's the data from CDC: https://t.co/AFlI1h4MEE #vaxwithme #vaxxed #vaccines #vaccineswork",Fri Apr 27 21:55:05 +0000 2018,[],244,7.83E+17,deb16wood,0,8,0
0,[],9.88E+17,[],0,https://t.co/e7GPbMGgtO #vaxwithme #vaxxed #vaccines #vaccineswork,Mon Apr 23 08:55:27 +0000 2018,[],244,7.83E+17,deb16wood,0,14,0
8,[],9.78E+17,[],6,"If only half of America is properly vaccinated, where are the epidemics? https://t.co/BCwmnTDFSZ #vaxwithme #vaxxed #vaccines #vaccineswork",Sun Mar 25 22:59:21 +0000 2018,[],244,7.83E+17,deb16wood,0,8,0
1,[],9.89E+17,[],2,Doctor negligent after giving baby 13 vaccines multiple doses to get caught up and baby died https://t.co/6Y3JNBPv9Z #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,Thu Apr 26 10:56:09 +0000 2018,[],244,7.83E+17,deb16wood,1,2,0
0,[],9.88E+17,[],0,How about a little bit of Rover with your flu vaccine? Flucelvax is grown in dog kidney cells. Cocker Spaniel to be precise. Think you're not going to get a bit of dog DNA with it? Think again. But giving a child a homeopathic... https://t.co/O8uTa4XpRJ,Mon Apr 23 06:00:26 +0000 2018,[],226,140980854,drzimmermann,1,1,-1
0,[],9.95E+17,[],1,"@darcieds I understand if people don't believe in a vaccine/autism link. They've never witnessed regression &amp; the behavioral change. No way it's a coincidence. If it happens to them, &amp; I hope it doesn't, their opinion might change. Parents have nothing to gain, pharma...to loose",Thu May 10 18:17:21 +0000 2018,[],126,3396592426,NewAutismInfo,1,4,-1
0,[],9.90E+17,[],0,"@markwwilsonmd So your training consists of no more than 6 hours on vaccine science, which tells me you're not educated enough to dismiss vaccination as the cause of autism.",Fri Apr 27 17:27:20 +0000 2018,[],2167,3310933380,joejoe80495073,1,4,-1
3,[],9.71E+17,[],4,"So malnourished, one vaccine could cause brain damage. https://t.co/0mRtHQDcb7",Wed Mar 07 03:53:00 +0000 2018,[],126,3396592426,NewAutismInfo,1,2,-1
0,[],9.90E+17,[],0,"@LoreleiKernav @JakeLCrosby Translation here: accept vaccine injury, and the devastating disability that comes with it for your child since people like Lorele just don't care.",Sat Apr 28 22:07:18 +0000 2018,[],2167,3310933380,joejoe80495073,1,2,-1
6,[],9.89E+17,[],1,"Anyone who has seen the reaction after a vaccine, knows, it's the vaccines. Trying to convince an entity that knows its the vaccines and lies about it is useless. Corruption is at the top. https://t.co/aDSPWTRBLJ",Wed Apr 25 17:17:41 +0000 2018,[],126,3396592426,NewAutismInfo,0,6,-1
1,[],9.76E+17,[],0,"This is brilliant! In a past tweet, I said vaccines can cause identifiable symptoms that parents and doctors don't notice. Here are more. https://t.co/VuWHNCrUP1",Mon Mar 19 14:57:57 +0000 2018,[],126,3396592426,NewAutismInfo,1,2,-1
1,[],9.73E+17,[],0,https://t.co/SRgae9fx0z #vaxwithme #vaxxed #vaccineswork #vaccines,Mon Mar 12 19:54:42 +0000 2018,[],244,7.83E+17,deb16wood,0,14,0
0,[],9.89E+17,[],0,More MDs coming forward research vaxcines https://t.co/43I7SqTUAQ #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme,Wed Apr 25 10:10:56 +0000 2018,[],244,7.83E+17,deb16wood,0,14,0
0,[],9.74E+17,[],1,Here's an RN that won't vaccinate again because of injury https://t.co/A3H7xfJPi4 #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,Wed Mar 14 10:51:36 +0000 2018,[],244,7.83E+17,deb16wood,1,2,-1
1,[],9.92E+17,[],2,#vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme https://t.co/GeovHUtLS1,Wed May 02 22:37:29 +0000 2018,[],244,7.83E+17,deb16wood,0,14,0
2,[],9.87E+17,[],3,No more vaccines for this family https://t.co/C3cklw0ly3 #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,Wed Apr 18 10:53:46 +0000 2018,[],244,7.83E+17,deb16wood,0,14,-1
3,[],9.89E+17,[],3,Chiropractor vaccine free and kids and hardly ever get sick she treats alot of Vaccine injured people https://t.co/hKXJ2IkFVj #vaccines #vaccineswork #vaxwithme #vaxxed,Thu Apr 26 10:01:23 +0000 2018,[],244,7.83E+17,deb16wood,0,2,-1
1,[],9.82E+17,[],1,Please listen to these parents with vaccine injured kids . Do your research. There r sode effects. https://t.co/bOBCBErtoQ #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,Thu Apr 05 11:22:21 +0000 2018,[],244,7.83E+17,deb16wood,0,2,0
3,[],9.84E+17,[],1,Received money from vaccine court https://t.co/SprpLrqnLy #vaxwithme #vaxxed #vaccineswork #vaccines,Wed Apr 11 16:04:14 +0000 2018,[],244,7.83E+17,deb16wood,0,14,0
7,[],9.80E+17,[],3,Parents have nothing to gain. Pharma has everything to loose. Vaccine injuries are not a coincidence. #vaccine #autism https://t.co/hVM4tHraJj,Fri Mar 30 12:12:58 +0000 2018,[],126,3396592426,NewAutismInfo,1,4,-1
2,[],9.94E+17,[],0,@DefconOneUG @drandrewmackay He makes no sense to the average parent with a vaccine injured child with autism.,Wed May 09 23:35:12 +0000 2018,[],2167,3310933380,joejoe80495073,1,4,-1
3,[],9.95E+17,[],0,@markjarthur @GetzThruBuckner More of the type of vaccine adjuvant aluminum neuro poisoning that has all too obviously damaged the character and personality of this poor soul. https://t.co/JVg4tL4qmM,Sat May 12 14:51:07 +0000 2018,[],268,40308046,djt10,1,2,-1
10,[],9.80E+17,[],1,@2ndfor1st @SuzieQT11 Along with Paul Offit and Richard Pan these ppl are dangerous lying to the ppl saying vaccines are safe and effective,Sat Mar 31 11:16:21 +0000 2018,[],244,7.83E+17,deb16wood,1,2,-1
3,[],9.80E+17,[],2,Lost life she knew after Tdap vaccine https://t.co/jEylGeFiJp #vaxwithme #vaxxed #vaccines #vaccineswork,Sun Apr 01 11:44:49 +0000 2018,[],244,7.83E+17,deb16wood,1,2,-1
2,[],9.80E+17,[],0,Lost child after six month vaccines  https://t.co/Q9GAhlSoMa #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme,Fri Mar 30 08:30:43 +0000 2018,[],244,7.83E+17,deb16wood,1,2,-1
2,[],9.78E+17,[],1,"Our children are being sold to 
Big Pharma for huge profits  https://t.co/Lo0Z427Lx0 #vaxwithme #vaxxed #vaccines #vaccineswork",Sun Mar 25 10:45:05 +0000 2018,[],244,7.83E+17,deb16wood,1,6,-1
3,[],9.89E+17,[],3,9 vaccines in one day come on CDC this is asinine to think this is good. https://t.co/8avOOFxvAJ #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,Tue Apr 24 12:46:37 +0000 2018,[],244,7.83E+17,deb16wood,1,14,-1
1,[],9.94E+17,[],1,"Please Retweet for Dr.OZ TO BE on RfkJrs vaccine commision #cdcwhistleblower: Dr. Oz Appointment to PresidentÕs Fitness Council Legitimizes ÒSnake OilÓ, Claim Activists https://t.co/ge43l6W74a via @valuewalk",Tue May 08 20:54:05 +0000 2018,[],2167,3310933380,joejoe80495073,0,14,0
0,[],9.94E+17,[],0,"@TuckerCarlson, your show is stale, start reporting stories such as CDC vaccine/autism fraud, we need truth, don't be like cnn.",Thu May 10 00:26:33 +0000 2018,[],2167,3310933380,joejoe80495073,1,4,-1
0,[],9.81E+17,[],0,https://t.co/2rw1O1r6Kl #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,Tue Apr 03 16:09:40 +0000 2018,[],244,7.83E+17,deb16wood,0,14,0
8,[],9.77E+17,[],7,A University of Pittsburgh study showed vaccines altered the behavior in monkeys https://t.co/pQMUByVPsb #vaxwithme #vaxxed #vaccines #vaccineswork,Wed Mar 21 18:52:46 +0000 2018,[],244,7.83E+17,deb16wood,1,4,0
0,[],9.72E+17,[],0,Who should be the next elected official(s)? The person the believes and campaigns on vaccine reform. https://t.co/uZtItmNVQ6,Fri Mar 09 17:09:05 +0000 2018,[],126,3396592426,NewAutismInfo,0,6,0
1,[],9.87E+17,[],0,@and_kell @ThisMomHCN Please listen to vaccine injury stories. Pediatricians will say the vaccines aren't the problem but parents know better https://t.co/WihphpWjlM,Thu Apr 19 06:56:59 +0000 2018,[],244,7.83E+17,deb16wood,0,2,0
3,[],9.74E+17,[],3,It is never the vaccines fault is the standard line Doctors take because they are not educated https://t.co/UE0wOaKbtj #vaxwithme #vaccines #vaccinesork #vaxxed,Tue Mar 13 21:06:06 +0000 2018,[],244,7.83E+17,deb16wood,1,14,0
1,[],9.33E+17,[],0,"Juvenile diabetes in increasing, likely due to vaccines. I have one child under my care who developed Type 1... https://t.co/ZD6oCbQy2H",Tue Nov 21 17:56:04 +0000 2017,[],226,140980854,drzimmermann,1,2,-1
1,[],9.81E+17,[],0,"HPV vaccine came out in 2006 and it's touted to prevent cancer later in life. Can I have your crystal ball? Yes it's a vaccine that builds immunity against CERTAIN viruses that cause cancer. So if you don't get cancer, it's because of the vaccine or the bananas you ate. https://t.co/SunRDMlpcX",Tue Apr 03 23:51:02 +0000 2018,[],126,3396592426,NewAutismInfo,0,3,0
2,[],9.49E+17,[],2,"Important: Recent court ruling found that vaccines caused SIDS death. A lot, if not most, SIDS deaths as well as... https://t.co/1rZ58FWJSs",Fri Jan 05 22:26:27 +0000 2018,[],226,140980854,drzimmermann,1,2,-1
0,[],9.89E+17,[],0,We have to communicate what is going on with vaccine injuries  https://t.co/JZECLrjC8k #vaxwithme #vaxxed #vaccines #vaccineswork,Thu Apr 26 10:43:40 +0000 2018,[],244,7.83E+17,deb16wood,0,2,0
0,[],9.90E+17,[],0,"@3SpiritSisters @EveTweets Big pharma is behind this as well, they're covering up obvious vaccine injury.",Sat Apr 28 20:30:11 +0000 2018,[],2167,3310933380,joejoe80495073,1,2,-1
