,favorite_count,hash_tags,id,media,retweet_count,text,timestamp,url,user_follower_count,user_id,user_screen_name,,misinformation,reasoning,attitude
207,2,[],9.82E+17,[],1,Why is it we don't believe God make us perfect and we don't need vaccines vaccineshttps://www.youtube.com/watch?v=OjGYgvnbJbM @vaxwithme @vaccines @vaccineswork @vaxxed,Fri Apr 06 20:42:35 +0000 2018,[],245,7.83E+17,b'deb16wood',,1,6,-1
208,2,[],9.82E+17,[],0,@warriormama1019 Yes I believe there is enough evidence to support that vaccines causes autism as it causes an immune reaction,Fri Apr 06 20:11:37 +0000 2018,[],245,7.83E+17,b'deb16wood',,1,4,-1
209,8,[],9.82E+17,[],7,All children cannot tolerate the current vaccination schedule which is a total of 72 vaccines.  There are a lot of toxic ingredients in the vaccine.  Government should not be in the business to mandate vaccines @herbconaway,Fri Apr 06 19:52:01 +0000 2018,[],245,7.83E+17,b'deb16wood',,1,7,-1
210,3,[],9.82E+17,[],2,Dr Tenpenny sounds the alarm on vaccine dangers where others say they r safe https://t.co/PRfhPjbvk0 #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,Fri Apr 06 10:02:59 +0000 2018,[],245,7.83E+17,b'deb16wood',,1,2,-1
211,3,[],9.82E+17,[],2,Forced Vaccinations in the US https://t.co/sE8tpzAeot #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,Fri Apr 06 07:36:28 +0000 2018,[],245,7.83E+17,b'deb16wood',,1,6,-1
212,1,[],9.82E+17,[],1,Developed allergies after vaccinated. Doctor falsified records. https://t.co/ofVtVszhod #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,Thu Apr 05 23:37:13 +0000 2018,[],245,7.83E+17,b'deb16wood',,1,2,-1
213,1,[],9.82E+17,[],1,Please listen to these parents with vaccine injured kids . Do your research. There r sode effects. https://t.co/bOBCBErtoQ #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,Thu Apr 05 11:22:21 +0000 2018,[],245,7.83E+17,b'deb16wood',,1,2,-1
214,5,[],9.81E+17,[],3,Developed allergies after vaccinated. Doctor falsified records. https://t.co/ofVtVszhod #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,Wed Apr 04 09:49:15 +0000 2018,[],245,7.83E+17,b'deb16wood',,1,2,-1
215,14,[],9.81E+17,[],15,"Powerful scientific evidence has emerged indicating that vaccines cause brain injuryÎ_such as autism, epilepsy, schizophrenia, depression, attention-deficit disorder and other mental illnesses https://t.co/FlSNBygukT #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed",Wed Apr 04 06:33:16 +0000 2018,[],245,7.83E+17,b'deb16wood',,1,4,-1
216,0,[],9.81E+17,[],0,https://t.co/2rw1O1r6Kl #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,Tue Apr 03 16:09:40 +0000 2018,[],245,7.83E+17,b'deb16wood',,1,2,-1
217,1,[],9.81E+17,[],1,Completely happy before DTP vaccine then sick after. What is going on  https://t.co/iFipYWPXB4 #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,Mon Apr 02 11:38:46 +0000 2018,[],245,7.83E+17,b'deb16wood',,1,2,-1
218,3,[],9.80E+17,[],2,Lost life she knew after Tdap vaccine https://t.co/jEylGeFiJp #vaxwithme #vaxxed #vaccines #vaccineswork,Sun Apr 01 11:44:49 +0000 2018,[],245,7.83E+17,b'deb16wood',,1,2,-1
219,1,[],9.80E+17,[],1,I gave up being a nurse because of vaccines https://t.co/jEylGeFiJp #vaxwithme #vaxxed #vaccines #vaccineswork,Sun Apr 01 11:33:58 +0000 2018,[],245,7.83E+17,b'deb16wood',,1,2,-1
220,3,[],9.80E+17,[],3,"Powerful scientific evidence has emerged indicating that vaccines cause brain injuryÎ_such as autism, epilepsy, schizophrenia, depression, attention-deficit disorder and other mental illnesses https://t.co/FlSNBygukT #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed",Sun Apr 01 04:39:43 +0000 2018,[],245,7.83E+17,b'deb16wood',,1,4,-1
221,0,[],9.80E+17,[],0,https://t.co/u2iuw7VI0e #vaccines #vaccineswork #vaxwithme #vaxxed,Sat Mar 31 15:43:41 +0000 2018,[],245,7.83E+17,b'deb16wood',,1,4,-1
222,1,[],9.80E+17,[],1,Why do ppl think 5 vaccines at one time is good for your baby. After MMR baby regressed https://t.co/emsHJ9C0t4 #vaxwithme #vaxxed #vaccines #vaccineswork,Sat Mar 31 12:28:04 +0000 2018,[],245,7.83E+17,b'deb16wood',,1,7,-1
223,10,[],9.80E+17,[],1,@2ndfor1st @SuzieQT11 Along with Paul Offit and Richard Pan these ppl are dangerous lying to the ppl saying vaccines are safe and effective,Sat Mar 31 11:16:21 +0000 2018,[],245,7.83E+17,b'deb16wood',,1,2,-1
224,2,[],9.80E+17,[],1,50 studies showing vaccines unsafe https://t.co/3ytPQ6JpqO #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,Sat Mar 31 11:11:48 +0000 2018,[],245,7.83E+17,b'deb16wood',,1,2,-1
225,2,[],9.80E+17,[],1,Hannah and her family describe devastating effects after Gardisil vaccine https://t.co/zfeMtxcL7b #vaxwithme #vaxxed #vaccines #vaccineswork,Fri Mar 30 09:07:52 +0000 2018,[],245,7.83E+17,b'deb16wood',,1,2,-1
226,0,[],1.02E+18,[],0,"@WorldMercury I wouldn't say that states are moving to protect children, look at California and SB277 forced vaccination law.",Wed Jul 25 21:39:53 +0000 2018,[],2258,3310933380,b'joejoe80495073',,1,6,-1
227,0,[],1.02E+18,[],1,@DocMeehan @Reece_Bridger Too bad they don't at the least do a basic search and read all sides about vaccines. The vaccine court aka NVICP  alone gives one an understanding that vaccines are dangerous.,Tue Jul 24 19:33:51 +0000 2018,[],2258,3310933380,b'joejoe80495073',,1,2,-1
228,3,[],1.02E+18,[],0,"@DrvanTilburg 5 hours in medical school studying vaccines hardly makes an M.D. knowledgeable in vaccines, that's just a ridiculous statement. They need more training like Chiropractor get in vaccines.",Mon Jul 23 18:11:45 +0000 2018,[],2258,3310933380,b'joejoe80495073',,0,14,-1
229,3,[],1.02E+18,[],1,Dr.Wakefield said his #1 concern is vaccines and autism link! And of course the bought media tries to turn it around to fit their vaccine agenda:How a disgraced British doctor has reinvented himself in anti-vaxxer Trump_—Ès America _—?with deadly consequences https://t.co/cFMmiK6K9O,Fri Jul 20 17:58:13 +0000 2018,[],2258,3310933380,b'joejoe80495073',,1,4,-1
230,0,[],1.02E+18,[],0,@JeremyMcLellan Awful that you make fun of the vaccine injured that way.,Thu Jul 19 22:35:47 +0000 2018,[],2258,3310933380,b'joejoe80495073',,0,2,-1
231,0,[],1.02E+18,[],0,"@Rachel0ates So you have a lot of hate, and 'were told' during your poor training that vaccines should be worshipped for the sake of big pharma profits, I get it.There are those of us that have experienced vaccine injury including autism, and we see that ",Tue Jul 17 12:26:01 +0000 2018,[],2258,3310933380,b'joejoe80495073',,1,4,-1
232,1,[],1.02E+18,[],0,"@aspiesmom @drjanaway That's because the poor guy never studied vaccines in medical school, and was told by others that they're safe.",Thu Jul 12 11:47:55 +0000 2018,[],2258,3310933380,b'joejoe80495073',,0,14,-1
233,0,[],1.02E+18,[],0,"@bexnlenni @Charbrevolution @DoctorChristian This doctor doesn't understand vaccines, or their effects, really uneducated in the chemicals and drugs that he promotes.",Wed Jul 11 16:50:40 +0000 2018,[],2258,3310933380,b'joejoe80495073',,0,14,-1
234,2,[],1.02E+18,[],0,"@Charbrevolution @DoctorChristian He needs to look in the mirror, and then he will see a conman, selling vaccines.",Wed Jul 11 16:47:09 +0000 2018,[],2258,3310933380,b'joejoe80495073',,0,14,-1
235,16,[],1.02E+18,[],13,"When it comes to #vaccine #censorship, is the US just as bad as China? https://t.co/avxhODs4d6 #BigPharma #health",Wed Jul 25 16:00:37 +0000 2018,[],131417,15843059,b'HealthRanger',,0,6,-1
236,128,[],1.02E+18,[],145,Home of scientists who discovered contaminants in vaccines RAIDED; documents confiscated for the _—“good of science_—? https://t.co/QIb9GAsSK2 #BigPharma #corruption #health,Wed Jul 25 08:59:00 +0000 2018,[],131417,15843059,b'HealthRanger',,1,6,-1
237,25,[],1.02E+18,[],28,#NorthCarolina is home to some of the biggest #drug and #vaccine manufacturers in the world. https://t.co/X0FDgEkyJ7 #NCStateBar,Tue Jul 24 20:00:23 +0000 2018,[],131417,15843059,b'HealthRanger',,1,6,-1
238,69,[],1.02E+18,[],57,New study proves the UNDENIABLE connection between vaccination and autism. https://t.co/qXy87h80EK #vaccines #autism #health,Tue Jul 24 17:30:08 +0000 2018,[],131417,15843059,b'HealthRanger',,1,4,-1
239,384,[],1.02E+18,[],420,Kidney doctor who sounded the alarm on vaccine damage was targeted for murder when the brake lines of her vehicle were secretly clamped. https://t.co/mhetqx7z1V #BigPharma #vaccines #health,Sat Jul 21 12:04:01 +0000 2018,[],131417,15843059,b'HealthRanger',,1,2,-1
240,1,[],1.02E+18,[],0,@Jenniferhoffman @1n2by2023 @POTUS @VP @US_FDA @CDCgov Did you at least get compensated for your vaccine injury?,Wed Jul 25 16:52:18 +0000 2018,[],4409,7.92E+17,b'ThisMomHCN',,0,2,-1
241,9,[],1.02E+18,[],6,"Absolutely!  And this isn't isolated to medical journals. Congress found vaccine policy making advisors from the CDC and FDA weren't reporting COI's including financial ties to pharmaceutical companies. https://t.co/iwdZOoqm0A https://t.co/rXJA66v1hE",Tue Jul 24 23:20:08 +0000 2018,[],609,8.61E+17,b'markjarthur',,1,6,-1
242,2,[],1.02E+18,[],0,"@dkegel So now we get to just guess and speculate in absence of data?That will make the anti vaccine argument much stronger, won't it?",Sun Jul 22 21:36:38 +0000 2018,[],609,8.61E+17,b'markjarthur',,0,14,0
243,6,[],1.02E+18,[],0,"@RachelOsiris @LaLaRueFrench75 @lord_files @KimDotcom @debnantz @and_kell @HHSGov Like the flu vaccine?  How could I have possibly survived without a flu vax that was 33% effective?https://t.co/Bdfpsv19FY",Sat Jul 21 21:16:27 +0000 2018,[],609,8.61E+17,b'markjarthur',,0,3,-1
244,23,[],1.02E+18,[],22,"Disappointing:NYC to Mandate Flu Vaccines for PreschoolersSome stats on the flu vaccine:-Only 38% of adults get a flu shot-Efficacy has only been between 23-62%, depending on yr-Vaccine injury claims have increased 3x due to the flu shot_™•  #liberty https://t.co/8n3MKdcH6a",Sat Jul 21 13:48:06 +0000 2018,[],609,8.61E+17,b'markjarthur',,1,2,-1
245,27,[],1.02E+18,[],16,"@Cernovich And it's not just their kids, check out these CDC adult vaccination rates:Tdap-20%Herpes Zoster-27%Flu-43%Pneumococcal-20%Td-62%Hep A-9%Hep B-24%HPV-8/40%If it's so safe, why won't adults who push vaccine mandates on kids ",Sat Jul 14 13:57:08 +0000 2018,[],609,8.61E+17,b'markjarthur',,0,8,-1
246,1,[],1.02E+18,[],3,"""Our results show that MMR vaccine_—–induced antibodies wane significantly after the second dose."" https://t.co/XzKlxIjcO8",Wed Jul 11 23:53:31 +0000 2018,[],609,8.61E+17,b'markjarthur',,1,2,-1
247,0,[],1.02E+18,[],0,"""This study showed that the majority of younger children were susceptible to MMR infection before revaccination..."" https://t.co/07y6brjjq1",Wed Jul 11 23:52:08 +0000 2018,[],609,8.61E+17,b'markjarthur',,1,3,-1
248,8,[],1.02E+18,[],3,A protocol for investigating the association of vaccination and anti-NMDA receptor encephalitis https://t.co/sJT6GJuNXk,Tue Jul 10 01:17:13 +0000 2018,[],609,8.61E+17,b'markjarthur',,1,2,-1
249,1,[],1.02E+18,[],1,"When it comes to #vaccine #censorship, is the US just as bad as China? https://t.co/U4QUTGMr2s #BigPharma #health",Wed Jul 25 15:59:02 +0000 2018,[],3818,2871062145,b'RealNaturalNews',,1,6,-1
250,4,[],1.02E+18,[],3,Home of scientists who discovered contaminants in vaccines RAIDED; documents confiscated for the _—“good of science_—? https://t.co/QNcZj59qGu #BigPharma #corruption #health,Wed Jul 25 09:00:20 +0000 2018,[],3818,2871062145,b'RealNaturalNews',,1,6,-1
251,1,[],1.02E+18,[],0,#NorthCarolina is home to some of the biggest #drug and #vaccine manufacturers in the world. https://t.co/TweoXYMQCN #NCStateBar,Tue Jul 24 20:00:15 +0000 2018,[],3818,2871062145,b'RealNaturalNews',,1,6,-1
252,1,[],1.02E+18,[],2,New study proves the UNDENIABLE connection between vaccination and autism. https://t.co/S0OQFRuDc2 #vaccines #autism #health,Tue Jul 24 17:30:05 +0000 2018,[],3818,2871062145,b'RealNaturalNews',,1,4,-1
253,4,[],1.02E+18,[],3,Kidney doctor who sounded the alarm on vaccine damage was targeted for murder when the brake lines of her vehicle were secretly clamped. https://t.co/bRTt389Vgv #BigPharma #vaccines #health,Sat Jul 21 12:00:11 +0000 2018,[],3818,2871062145,b'RealNaturalNews',,0,14,-1
254,0,[],1.02E+18,[],0,@GabrielDertzer @DoctorChristian I am here with regards to vaccine injured children. If you find that street theatre then you are very sick indeed.,Thu Jul 26 00:42:58 +0000 2018,[],3502,3655550867,b'Charbrevolution',,0,14,0
255,0,[],1.02E+18,[],0,@CharlesLazelle @emergencymedSpR Its mainly men strutting over women like me with vaccine injured kids,Wed Jul 25 23:09:21 +0000 2018,[],3502,3655550867,b'Charbrevolution',,1,2,-1
256,4,[],1.02E+18,[],1,"Replace the term anti-vaxxer with Jew, Gay, Black, Muslim - TransgenderWhy is it ok to pick on parents of vaccine injured children?Because Pharma is out to demonise us at all costs. To silence us x https://t.co/c7PjuCwxS6",Wed Jul 25 22:20:08 +0000 2018,[],3502,3655550867,b'Charbrevolution',,1,6,-1
257,1,[],1.02E+18,[],0,@Bibimunoz67 @DoctorChristian Wonderful xxxx the unvaccinated child is the healthiest,Wed Jul 25 20:34:12 +0000 2018,[],3502,3655550867,b'Charbrevolution',,1,2,-1
258,1,[],1.02E+18,[],0,@katelucywhitham @DoctorChristian Kate are you aware that vaccines cause cot death?,Wed Jul 25 20:13:29 +0000 2018,[],3502,3655550867,b'Charbrevolution',,1,2,-1
259,1,[],1.02E+18,[],0,@R7Goodman @DoctorChristian technically aluminium is a light metal but referred to as heavy in health arena as its v toxic - in vaccines too,Wed Jul 25 18:50:55 +0000 2018,[],3502,3655550867,b'Charbrevolution',,1,1,-1
260,0,[],1.02E+18,[],0,@Rainbow_L_S @DoctorChristian Would be great to know - what we do know is that the rates in the unvaccinated is considerably lower - studies prove the unvaccinated child is healthier with far less neuro issues. Not surprising as vaccines loaded with neuro,Wed Jul 25 18:17:28 +0000 2018,[],3502,3655550867,b'Charbrevolution',,1,2,-1
261,1,[],1.02E+18,[],0,@SidsMomma My dogs are healthy and unvaccinated,Wed Jul 25 16:55:19 +0000 2018,[],3502,3655550867,b'Charbrevolution',,2,14,-1
262,0,[],1.02E+18,[],0,@SyAccursed @DoctorChristian I was not just talking about the MMR. Vaccines are given alongside other vaccines. This has never been proven as safe. Babies are being harmed and killed.,Wed Jul 25 16:26:48 +0000 2018,[],3502,3655550867,b'Charbrevolution',,1,2,-1
263,0,[],1.02E+18,[],1,"@DoctorChristian Vaccines are given alongside  other vaccines at the same time. This has not been proven as safe to do so. Babies are dying from multiple vaccines in one visit You clearly have no understanding of this topic. Many babies are dead from th",Wed Jul 25 16:03:09 +0000 2018,[],3502,3655550867,b'Charbrevolution',,1,13,-1
264,0,[],1.02E+18,[],0,@HeyFLHayHay it goes with the territory when you speak up about vaccines. The abuse is phenomenal,Wed Jul 25 13:55:43 +0000 2018,[],3502,3655550867,b'Charbrevolution',,0,14,0
265,14,[],1.02E+18,[],2,"What a sick tweet - There are parents who have seen their children regress after vaccines.Dr's, District Attorney's, Lawyers, Famous Actors an Actresses and normal people like me.#Vaxxed #Sicko https://t.co/WKRzpP5Qv7",Wed Jul 25 12:45:59 +0000 2018,[],3502,3655550867,b'Charbrevolution',,1,2,-1
266,16,[],1.02E+18,[],1,"Why would you change our minds when vaccines have harmed or killed our kids?You would have to be insane to think you could and unkind to not hear or believe our stories#Vaxxed https://t.co/gV1Zxj0Cit",Wed Jul 25 10:22:06 +0000 2018,[],3502,3655550867,b'Charbrevolution',,1,2,-1
267,1,[],1.02E+18,[],0,@MaryRoseGodwin @HealthWarrior1 @ryarmst I am fed up about Drs lying about vaccine safety. Babies die its the bigger issue here Mary.,Tue Jul 24 17:18:11 +0000 2018,[],3502,3655550867,b'Charbrevolution',,1,13,-1
268,6,[],1.02E+18,[],7,"Worth a watchIt seems vaccines are weakening the blood brain barrier so viruses can attack our children's brains - rendering them with severe behavioural and health issuesHeart breaking to watch this. https://t.co/aT6GLuLa08",Tue Jul 24 13:53:05 +0000 2018,[],3502,3655550867,b'Charbrevolution',,1,2,-1
269,7,[],1.02E+18,[],0,"I am no such thingSBS is vaccine related I have done my research, it is not right parents are being jailed for this to cover u for vaccines. I do not need to be in jail for anything as I have not promoted bleach enemas for autistic kids either. It is you that is lying. https://t.co/c7qg1hT0ZJ",Tue Jul 24 13:21:13 +0000 2018,[],3502,3655550867,b'Charbrevolution',,1,2,1
270,3,[],1.02E+18,[],1,"#Mumps Outbreak in Harvard: 50 Confirmed CasesAlmost all of the ppl were fully vaccinatedhttps://t.co/8sPdcmqsUX https://t.co/2heWKEuygR",Thu Jul 26 05:31:26 +0000 2018,[],144152,424711422,b'LotusOak',,1,3,-1
271,4,[],1.02E+18,[],6,"#Gardasil-9 Facts: More than DOUBLE the amount of #Toxic #Aluminumhttps://t.co/pjWYlSk6D0#HPV #vaccines https://t.co/iKIFXtFG7a",Thu Jul 26 03:11:16 +0000 2018,[],144152,424711422,b'LotusOak',,1,1,-1
272,5,[],1.02E+18,[],3,"Have your child had a reaction following #vaccination?Report it to #VAERShttps://t.co/dWwMrke4JK #Vaccines https://t.co/LvG0IqfTzj",Thu Jul 26 02:23:12 +0000 2018,[],144152,424711422,b'LotusOak',,0,2,0
273,5,[],1.02E+18,[],4,"2-month old Dies 48 hours After 8 #Vaccines: Owen's Mom Speaks Outhttps://t.co/F5qkoMKzTB#vaccines #LearnTheRisk #VaccineDeath #SIDS",Thu Jul 26 01:39:08 +0000 2018,[],144152,424711422,b'LotusOak',,1,13,-1
274,6,[],1.02E+18,[],4,"DTP #vaccine + Oral #Polio vaccine given together increase mortality 5x. If DTP is given alone mortality rises 10x.https://t.co/puwxnBDe7Shttps://t.co/cQX4DEo49U#vaccines #LearnTheRisk",Wed Jul 25 23:27:00 +0000 2018,[],144152,424711422,b'LotusOak',,1,13,-1
275,2,[],1.02E+18,[],2,"Nurse Whistleblower: Hospitals Vaccinating Patients Without Their Knowledgehttps://t.co/Tom3a2DSb4#vaccines https://t.co/ZVt8GxUEu3",Wed Jul 25 18:07:39 +0000 2018,[],144152,424711422,b'LotusOak',,1,6,-1
276,2,[],1.02E+18,[],0,@CompersionJane @doritmi @DeniseGeltman @heyitzmemes @LilaGraceRose @Rushluver I believe the current HPV vaccine has 500mcg of Al adjuvant. https://t.co/CqA7ogFYfl,Sun Jul 22 19:56:24 +0000 2018,[],1802,398400514,b'Vbalance03',,1,1,-1
277,0,[],1.01E+18,[],1,Study: Vitamin D Effective in Preventing Flu Only Among Non-vaccinated Population - Read more:  https://t.co/Yw0tlCVcqx - #Vaccines #BigPharma #VitaminD #NaturalHealth #Flu https://t.co/nKNNaXKmpm,Mon Jun 11 23:56:21 +0000 2018,[],59779,236696328,b'HealthyNews2day',,1,3,-1
278,7,[],1.00E+18,[],7,"Vaccinated versus Unvaccinated Study of Mice Links Hepatitis B Vaccine to Autism#Vaccines #Autism #BigPharma #CDCWhistleblower #CDCFraudRead more: https://t.co/pudDFVwPpJ https://t.co/YxSHwQXk4O",Sun May 27 22:19:18 +0000 2018,[],59779,236696328,b'HealthyNews2day',,1,4,-1
279,1,[],9.94E+17,[],1,@ThisMomHCN @vaccineimpact @POTUS @VP @FLOTUS Thanks for the #retweet! Expose the Truth!,Wed May 09 01:38:56 +0000 2018,[],59779,236696328,b'HealthyNews2day',,0,14,-1
280,2,[],1.02E+18,[],2,"From a 10 year old,""Do you know what is in any vaccine?""",Thu Jul 26 05:02:01 +0000 2018,[],6400,65906499,b'VACTRUTH',,0,14,0
281,21,[],1.02E+18,[],11,"Why do so many parents continue to believe that vaccines will protect their children? Is it because they haven't learned what's in them? Because if they did, in no way would they accept their child being poisoned with those shots.",Thu Jul 26 00:58:50 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,2,-1
282,5,[],1.02E+18,[],8,Now a newly developed heroin vaccine is being marketed. This is so ridiculous! The world doesn't need another toxic and experimental vaccine!!!!! Vaccines are a form of... https://t.co/O6I7dxA6Cx,Mon Jul 23 21:57:34 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,2,-1
283,8,[],1.02E+18,[],2,"MY SON GOT AUTISM AND WAS NEVER VACCINATED!HOW DID THAT HAPPEN???My son has NEVER had a vaccine in his life, however, there is a current (&amp; future!) generation of children guarded from vaccine injury by very... https://t.co/MXKcR3WYVa",Sat Jul 21 13:38:57 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,4,-1
284,0,[],1.02E+18,[],2,"Hailey's vaccine injuries started with ""...severe jaundice, eczema, absent seizures or hypotonic-hyporesponsive episodes and an overnight milk allergy. She just went downhill after each set of vaccines. She only... https://t.co/RT6ncLCn5c",Thu Jul 19 05:25:53 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,2,-1
285,0,[],1.02E+18,[],1,"Hailey's vaccine injuries started with ""...severe jaundice, eczema, absent seizures or hypotonic-hyporesponsive episodes and an overnight milk allergy. She just went downhill after each set of vaccines. She only... https://t.co/P1sskdZtF8",Thu Jul 19 05:24:44 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,2,-1
286,12,[],1.02E+18,[],9,"A new study blames anti-vaccine sentiment on the Dunning-Kruger effect.For those who aren't aware: the Dunning-Kruger effect is a cognitive bias in which low-ability individuals suffer from... https://t.co/H4WruaBpV0",Tue Jul 17 23:46:34 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,2,-1
287,32,[],1.02E+18,[],35,"Dawson Patrick-Lee Franks died 18 hours after receiving the 2 month round of vaccines. He was born on April 7, 2018 and died on June 19, 2018. :'(  His father shares;""There's no putting the right words together... https://t.co/bdHEkPjzp5",Mon Jul 16 23:38:01 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,13,-1
288,27,[],1.02E+18,[],22,"Another vaccine death in utero from the DTap vaccine. My heart breaks for this Momma!! Doctors need to start being held accountable for these deaths. _™ê”They are the ones who are pushing these untested poisons and... https://t.co/DwfNsFWdbH",Thu Jul 12 18:18:24 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,2,-1
289,8,[],1.02E+18,[],5,"Jakob would be celebrating his 11th birthday today if he didn't die from a severe vaccine reaction after getting the 2-month vaccines. :'(""My Jakob Wright Richardson 7/11/07-9/20/07 died 2.5 days after his first... https://t.co/VykSQXPxLt",Wed Jul 11 17:27:08 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,2,-1
290,3,[],1.02E+18,[],7,The World Health Organization's blatant attempt to cover up vaccine-induced harms... https://t.co/DdbP4CtFG7,Mon Jul 09 23:38:03 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,6,-1
291,8,[],1.02E+18,[],6,"""Today marks the 8th anniversary of our daughter_—Ès death, following her six-month vaccines. Here_—Ès our story.We were blessed with a daughter when our son was five-years-old. She was beautiful-a little doll. When... https://t.co/mdf0O0VzgO",Mon Jul 09 04:26:46 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,13,-1
292,26,[],1.02E+18,[],24,"Here is another reason not to vaccinate. Vaccines are harming the pineal gland in the brain. This is occurring in pets and other animals too, not just in humans.""Today, the pineal gland is... https://t.co/ZNpdp5p5RL",Sun Jul 08 18:50:09 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,2,-1
293,22,[],1.02E+18,[],11,"Mandatory vaccinations: Italian parents will no longer need to provide doctor's notehttps://t.co/VaOhCI6xc2 https://t.co/VaOhCI6xc2",Sat Jul 07 06:07:16 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,14,-1
294,4,[],1.01E+18,[],10,"In Louisiana, another infant has died following routine vaccinations. Aysia Hope Clark was born nearly a month and a half premature. When she was six weeks old, her doctor detected a heart murmur. He... https://t.co/pOSWlGYRQj",Wed Jul 04 15:02:03 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,13,-1
295,9,[],1.01E+18,[],3,But they want us to think the corruption ends with vaccines because they love our children... https://t.co/Kl2vviAjXc,Wed Jul 04 11:24:53 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,6,-1
296,5,[],1.01E+18,[],4,"True story.A mother and father were informed how harmful vaccines are but still choose to not do the research and trust they are safe. We just learned their daughter received the 5 year vaccinations (DTaP, MMR and... https://t.co/kiVF8wm1lX",Tue Jul 03 04:18:43 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,2,-1
297,6,[],1.01E+18,[],6,"So many parents that lost their baby to vaccines will tell you this. :'(""People have asked me what's it like to live life with a deceased child because they ""just can't fathom""... Well let me do my best to... https://t.co/Wx5G40ThbT",Tue Jul 03 01:46:12 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,13,-1
298,14,[],1.01E+18,[],12,"Instead of recalling the dangerous HPV vaccine sold by Merck, Merck Receives FDA Priority Review to Expand Dangerous Gardasil Vaccine to... https://t.co/qFBTOPIhdh",Mon Jul 02 19:23:44 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,6,-1
299,25,[],1.01E+18,[],16,Update on Dr. Bob Sears legal case that began because he wrote medical vaccine exemptions for children that suffered from vaccines previously given to them. We appreciate his efforts not to remain silent on this huge issue. https://t.co/ZI6kD6QL8e,Sun Jul 01 14:18:48 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,2,-1
300,2,[],1.01E+18,[],3,Want to hear what it was like for someone who refused the Hepatitis B vaccine for their 2-hour old infant? Here's a story you won't believe.... https://t.co/x435HDGTdX,Fri Jun 29 15:00:06 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,6,-1
301,28,[],1.01E+18,[],35,"The Hepatitis B vaccine given at birth triggers instant brain inflammation in mice. What do you think this does to the brains of human babies?""From my friends at https://t.co/YuqmPTx7Q9""Attached is an important new... https://t.co/RgqlHjJOGv",Wed Jun 27 04:37:12 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,2,-1
302,3,[],1.01E+18,[],5,Notice that most on this list are vaccine induced injuries... Parents better research these vaccines before their child gets injured from them. This goes for adults getting... https://t.co/zutuFnhMOf,Tue Jun 26 21:06:26 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,2,-1
303,5,[],1.01E+18,[],7,"We just learned of another baby that died after getting vaccinated. :'(At nearly four months old, Kaleo passed away on May 14th, 2016. He had received his first set of vaccinations only the day before._—“Kaleo_—Ès... https://t.co/CoOpaFXmgV",Tue Jun 26 19:13:05 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,13,-1
304,27,[],1.01E+18,[],36,"Vaccines Will be Made from Human Cancer Tumors""...the method of producing vaccines using cells that are derived directly from human cancer tumors has been approved even though the vaccines may induce cancer... https://t.co/QmN4PQg2Q9",Sun Jun 24 18:00:25 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,1,-1
305,0,[],1.01E+18,[],2,"Vaccines killed my daughter. This video features Hope Clark, the mother of a preemie daughter killed from vaccines at the age of 2 months old. :'( https://t.co/OPk5GO4Qmu",Sun Jun 24 00:30:49 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,13,-1
