"@2ndfor1st The last guy who tried to use a puppet to push vaccines got fired. __

https://t.co/IwjWxRzv8N",14,,"The last guy who tried to use a puppet to push vaccines,  The last guy,  a puppet to push vaccines,  vaccines,  n"
"Wondering who influences Bill Gates to believe that #vaccines are such a great investment? Look no further than Stanley Plotkin.
@JakeLCrosby ____ Thank you for exposing medical science fraud that almost killed my child by #vaccination. 
@POTUS @VP @FLOTUS
https://t.co/gKGiiHTJW4 https://t.co/6LP9x4j36j",2,"(Bill,  Gates,  PERSON),  (Stanley,  Plotkin,  PERSON),  (fraud,  CRIMINAL_CHARGE)","Bill Gates,  vaccines,  a great investment,  Stanley Plotkin n,  you,  medical science fraud that almost killed my child by vaccination n,  medical science fraud,  my child,  vaccination n"
"It's always the more experienced #doctors who have seen the damage #vaccines and #allopathic medicine (Aka #BigPharma) does to #children and #families speaking out against it!
@POTUS @FLOTUS @vp
#BanForcedMedicalProcedures
#Customer4Life #FollowTheMoney
https://t.co/LZbm6JnSEI",2,,"Its always the more experienced doctors who have seen the damage vaccines and allopathic medicine Aka BigPharma,  Its always the more experienced doctors,  always the more experienced doctors,  the damage vaccines and allopathic medicine Aka BigPharma,  the damage vaccines,  allopathic medicine Aka BigPharma,  children and families speaking out against it,  children and families,  it,  n n BanForcedMedicalProcedures n Customer4Life FollowTheMoney,  n n BanForcedMedicalProcedures,  n Customer4Life FollowTheMoney"
"__SHOCKING__

The Alder Hey hospital where the state sanctioned EXECUTION of baby #AlfieEvans is taking place, has previously been involved in a scandal.

They sold the organs of living children to vaccine research companies.

This just keeps getting worse
https://t.co/lXoqy6DhaA",14,"(EXECUTION,  CAUSE_OF_DEATH),  (previously,  DATE)","SHOCKING n nThe Alder Hey hospital where the state sanctioned EXECUTION of baby AlfieEvans is taking place has previously been involved in a scandal n nThey,  SHOCKING n,  nThe Alder Hey,  nThe Alder,  hospital where the state sanctioned EXECUTION of baby AlfieEvans is taking place has previously been involved in a scandal n nThey,  hospital,  the state sanctioned EXECUTION of baby AlfieEvans is taking place,  the state sanctioned EXECUTION,  baby AlfieEvans is taking place,  baby,  AlfieEvans,  place,  a scandal n nThey,  the organs of living children to vaccine research companies n nThis just,  the organs,  living children to vaccine research companies n nThis just,  living children,  vaccine research companies,  n nThis"
Big Gaps in Toxicity Testing for Vaccine Safety https://t.co/4HFtZ7vHGU #vaccinesafety #toxicitytesting,2,,"Big Gaps in Toxicity Testing for Vaccine Safety vaccinesafety toxicitytesting,  Big Gaps,  Toxicity Testing for Vaccine Safety vaccinesafety toxicitytesting,  Toxicity,  Vaccine Safety vaccinesafety toxicitytesting"
"@Saraleeandme @AngPiazza @POTUS Wants to get millions to come in droves as they insist this vaccine will keep us from catching ""the new deadly disease"". What is the damage this new vaccine will do to the recipients. This bastards are evil.",2,"(disease,  CAUSE_OF_DEATH)","Wants,  millions,  droves,  they,  this vaccine,  us,  the new deadly disease What is the damage this new vaccine will do to the recipients This bastards are evil,  the new deadly disease,  the damage this new vaccine will do to the recipients This bastards are evil,  the damage,  this new vaccine,  the recipients This bastards are evil,  the recipients,  This bastards"
Court ruling confirms Gardasil vaccine kills people�_ scientific evidence beyond any doubt�_ so where is the outcry? �� https://t.co/7qCZDfCwXk https://t.co/3qzD9bZKTR,2,"(Gardasil,  ORGANIZATION)","Court ruling,  Gardasil vaccine,  people,  scientific evidence beyond any doubt,  scientific evidence beyond,  any doubt,  the outcry"
"MORE PROOF THAT THAT THE CDC IS TOTALLY CORRUPT ON THE TRUTH THAT THE POISONOUS VACCINES ARE DAMAGING MILLIONS. Dr. Julie Gerberding, MD,... https://t.co/7Id50D5S3C",6,"(CDC,  ORGANIZATION),  (Julie,  Gerberding,  PERSON),  (MD,  STATE_OR_PROVINCE)","MORE PROOF THAT THAT THE CDC IS TOTALLY CORRUPT ON THE TRUTH THAT THE POISONOUS VACCINES ARE DAMAGING MILLIONS Dr Julie Gerberding MD,  MORE PROOF THAT THAT THE CDC IS TOTALLY CORRUPT,  MORE PROOF,  THE CDC,  THE TRUTH THAT THE POISONOUS VACCINES ARE DAMAGING MILLIONS Dr Julie Gerberding MD,  THE TRUTH,  THE POISONOUS VACCINES,  DAMAGING MILLIONS Dr Julie Gerberding MD,  DAMAGING MILLIONS Dr Julie Gerberding,  MD"
"""Fully 93% of cases of autism begin after children are vaccinated! Dr. Joseph Mercola/particularly indicts the hepatitis B vaccine, given on the child's first  day of life. At that time, children do not have a developed immune system &amp; their nervous system is very vulnerable.""",4,"(93,  NUMBER),  (Joseph,  Mercola,  PERSON),  (hepatitis,  B,  CAUSE_OF_DEATH),  (first,  day,  DATE)","Fully 93 of cases of autism begin after children are vaccinated Dr Joseph Mercola particularly indicts the hepatitis B vaccine given on the child,  Fully 93,  cases of autism begin after children are vaccinated Dr Joseph Mercola particularly indicts the hepatitis B vaccine given on the child,  cases,  autism,  children,  Dr Joseph Mercola,  the hepatitis B vaccine,  the child,  first day of life At that time children do not have a developed immune system amp their nervous system is very vulnerable,  first day,  life,  that time,  children,  a developed immune system,  their nervous system"
"https://t.co/hJV3pgqaLR 

https://t.co/Z4UCLLW3wH  The SV40/vaccine connection/ foreign med journal.

Polio vaccines/monkey virus SV40 contamination--cancer. Inheritable virus also sexually transmitted, &amp; by the blood.  ""The road to hell is sometimes paved with good intentions""",2,"(cancer,  CAUSE_OF_DEATH)","n The SV40,  n,  The SV40,  vaccine connection,  foreign med journal n nPolio vaccines monkey virus SV40 contamination cancer,  foreign med journal n nPolio vaccines,  monkey virus SV40 contamination cancer,  Inheritable virus also sexually transmitted amp by the blood The road to hell is sometimes paved with good intentions,  Inheritable virus,  amp,  the blood The road to hell is sometimes paved with good intentions,  the blood,  The road to hell,  The road,  hell,  good intentions"
"""...the Salk polio vaccine was said to carry a monkey retrovirus (from  cultivating the vaccine on monkey organs) that produces inheritable  cancer. The monkey retrovirus SV40 keeps turning up in human cancer  sites."" https://t.co/uqeJ77HJ4W",2,"(cancer,  cancer,  CAUSE_OF_DEATH)","the Salk polio vaccine,  a monkey retrovirus,  the vaccine on monkey organs that produces inheritable cancer The monkey retrovirus SV40 keeps turning up in human cancer sites,  the vaccine,  monkey organs,  inheritable cancer The monkey retrovirus SV40 keeps turning up in human cancer sites,  inheritable cancer,  The monkey retrovirus SV40,  human cancer sites"
"@InformdConsent After ""likely exposure""? --they don't know. Much more likely to a recently vaccinated person shedding and spreading disease. https://t.co/fRKTjCazmU",14,"(recently,  DATE),  (disease,  CAUSE_OF_DEATH)","likely exposure,  they,  t,  Much,  a recently,  person,  disease"
"https://t.co/Y7mq4RKkVa  

47,500 paralysis cases after polio vaccine--""Polio vaccines are causing paralysis and death in India and the local  press is reporting it (not the US press, of course). This article is  from the largest circulation English language paper in South India.""",2,"(500,  NUMBER),  (India,  US,  COUNTRY),  (English,  NATIONALITY),  (South,  LOCATION),  (India,  COUNTRY)","n n47 500 paralysis cases after polio vaccine Polio vaccines are causing paralysis and death in India and the local press is reporting it,  n n47,  500 paralysis cases after polio vaccine Polio vaccines,  500 paralysis cases,  polio vaccine Polio vaccines,  paralysis and death,  India,  the local press,  it,  the US press of course,  the US press,  course,  This article is from the largest circulation English language paper in South India,  This article,  the largest circulation English language paper in South India,  the largest circulation English language paper,  South India"
"He also recommended that the MMR vaccine be split up BACK into separate vaccines. If you have ever witnessed the behavior change first hand, and I hope you don't, your opinion of vaccines might be different. https://t.co/ydywSg0IDh",2,"(MMR,  ORGANIZATION)","He,  the MMR vaccine,  separate vaccines If you have ever witnessed the behavior change first hand and I hope you dont your opinion of vaccines might be different,  separate vaccines,  you,  the behavior change first hand,  I,  you,  your opinion of vaccines,  your opinion,  vaccines"
Don't forget damaging vaccine contents. Or do those not count? https://t.co/4GoUwqVuI2,1,"(count,  TITLE)","Dont,  damaging vaccine contents Or do those not count,  damaging vaccine contents,  those,  count"
Who should be your next elected official? One who believes in vaccine safety. Not one who promote unsafe vaccines just because it's the right thing to do. https://t.co/9DFqVCYe8o,6,"(One,  one,  NUMBER)","your next elected official,  One who believes in vaccine safety,  One,  vaccine safety,  Not one,  unsafe vaccines,  its the right thing"
"Also, vaccines are not considered drugs and do not have the staged trials that regular drugs go through. Therefore, as long as the manufacturers think they're safe, we've captive to their system. https://t.co/T73Bra34Az",2,"(drugs,  drugs,  CRIMINAL_CHARGE)","vaccines are not considered drugs and do not have the staged trials that regular drugs go through Therefore as long as the manufacturers think theyre safe weve captive to their system,  vaccines,  drugs,  the staged trials,  regular drugs,  the manufacturers,  safe weve captive,  their system"
"CDC Director: do you know what causes autism? If you do, please tell us. If you don't, then how do you know vaccines can't cause autism? Please don't use the excuse, ""because many more children don't regress after being vaccinated or vaccines have saved millions of lives"". https://t.co/x1jlArcZnh",4,"(CDC,  ORGANIZATION),  (Director,  TITLE)","CDC Director,  you,  autism,  you,  us,  you,  t,  you,  vaccines,  t,  autism,  t,  the excuse,  many more children,  t,  vaccines,  millions of lives,  millions,  lives"
"Using Darwin's theory ""Survival of the Fittest"", if you can survive Big Pharma's vaccines, you'll have the opportunity to pursue what life has to offer. https://t.co/6KB5DzbkVb",2,"(Darwin,  PERSON)","Darwin s,  theory Survival of the Fittest,  theory Survival,  the Fittest,  you,  Big Pharma s vaccines,  you,  the opportunity to pursue what life has to offer,  life"
"Says the pro-vaccine goto guy _����Everything people are worried about, like autism or developmental delays, doesn_����t happen"" said Dr. Paul Offit, an infectious diseases expert at Children_����s Hospital of Philadelphia. Get this guy some new glasses and a jail cell.",4,"(Paul,  Offit,  PERSON),  (diseases,  CAUSE_OF_DEATH),  (Philadelphia,  CITY)","the pro vaccine goto guy Everything people are worried about like autism or developmental delays doesn t happen,  the pro vaccine goto,  guy Everything people,  autism or developmental delays,  autism,  developmental delays,  t,  Dr Paul Offit an infectious diseases expert at Children s Hospital of Philadelphia,  Dr Paul Offit,  an infectious diseases expert at Children,  an infectious diseases expert,  Children,  Hospital of Philadelphia,  Hospital,  Philadelphia,  this guy,  some new glasses and a jail cell,  some new glasses,  a jail cell"
"@Melissa232220 @FLOTUS @realDonaldTrump Big pharma was about to stop making #vaccines because of law suits. Then they were given total immunity by the gov to continue making vaccines. Therefore, they know vaccines cause injury &amp; have done nothing abou",2,,"Big pharma,  vaccines,  law suits Then they were given total immunity by the gov to continue making vaccines Therefore,  law suits,  they,  total immunity,  the gov to continue making vaccines Therefore,  vaccines,  they,  vaccines,  injury amp,  nothing abou,  nothing"
More countries - please follow suit. Stand up to big pharma's poison. Demand safer vaccines - IF THERE IS SUCH A THING. https://t.co/fQ7a0J12sZ,6,"(poison,  CAUSE_OF_DEATH)","countries,  suit,  big pharmas,  poison Demand safer vaccines IF THERE IS SUCH A THING,  poison Demand,  vaccines,  THERE,  SUCH A THING"
"Different / spreading out vaccine schedule could still cause Autism. If your child has a compromised immune system caused by vaccine A, then the next vaccine, vaccine B can cause damage. Then keep repeating pattern forward. Not a viable solution. https://t.co/OzIpR3BZvL",2,,"Different spreading out vaccine schedule,  Different,  vaccine schedule,  Autism If your child has a compromised immune system caused by vaccine A then the next vaccine vaccine B can cause damage Then keep repeating pattern forward Not a viable solution,  Autism,  your child,  a compromised immune system caused by vaccine A,  a compromised immune system,  vaccine A,  the next vaccine vaccine B,  damage,  pattern,  a viable solution"
"Big pharma was about to stop making #vaccines because of law suits. Then they were given total immunity by the gov to continue making vaccines. Therefore, they know vaccines cause injury &amp; have done nothing about it. Soon they will be forced upon us. Way to go corrupt lawmakers.",2,,"Big pharma,  vaccines,  law suits Then they were given total immunity by the gov to continue making vaccines Therefore they know vaccines cause injury amp have done nothing about it Soon,  law suits,  they,  total immunity,  the gov to continue making vaccines Therefore,  vaccines,  they,  vaccines,  injury amp,  nothing about it,  nothing,  it,  they,  us,  Way to go corrupt lawmakers,  corrupt lawmakers"
"WHY the mainstream media will not report vaccine injuries. 



Advertising Dollars-ads are not to sell products-they are to control the media-if they happen to increase sales, that's a bonus. Losing sales to injuries is worth more, so NO negative press on main stream media. https://t.co/1I8jPFV97L",2,,"the mainstream media,  vaccine injuries n n n nAdvertising Dollars ads are not to sell products they are to control the media if they happen to increase sales thats a bonus Losing sales to injuries is worth more so NO negative press,  vaccine injuries,  n n n nAdvertising Dollars ads are not to sell products they are to control the media if they happen to increase sales,  n n n,  Dollars ads,  products they are to control the media if they happen to increase sales,  products,  they,  the media,  they,  sales,  a bonus Losing sales to injuries,  a bonus,  sales,  injuries,  NO negative press,  negative press,  main stream media"
Vaccinate pregnant women? Find another planet. We have enough vaccine injured children. https://t.co/JEzAJQr1yf,2,,"pregnant women,  another planet We have enough vaccine,  another planet,  We,  enough vaccine,  injured children"
"Everyone, please re tweet this article.

#vaccines

#autism

#alumimum

#thimerosal https://t.co/T1nrixKJll",4,,"Everyone,  re tweet,  this article n n vaccines,  n n autism n n alumimum n n thimerosal"
"If one vaccine can cause injury, think about what the cumulative effect of many vaccines will do!",2,"(one,  NUMBER)","one vaccine,  injury,  the cumulative effect of many vaccines,  the cumulative effect,  many vaccines"
"@and_kell @ThisMomHCN Gates and the polio disaster. They would have been better off without being vaccinated. Instead, he spread paralysis and death. The money he spent would have been better digging better water wells and adding purification.",2,"(Gates,  PERSON),  (disaster,  CAUSE_OF_DEATH)","kell Gates and the polio disaster They would have been better off without being vaccinated Instead he spread paralysis and death The money he spent would have been better digging better water wells and adding purification,  kell Gates,  the polio disaster They would have been better off without being vaccinated Instead he spread paralysis and death The money he spent would have been better digging better water wells and adding purification,  the polio disaster,  They,  he,  paralysis and death,  The money he spent would have been better digging,  The money,  he,  better digging,  better water wells,  purification"
Hypothetical: CDC admits vaccines cause autism. What happens next?,4,"(CDC,  ORGANIZATION)","Hypothetical CDC,  vaccines,  autism What happens next,  autism"
"@darcieds I understand if people don't believe in a vaccine/autism link. They've never witnessed regression &amp; the behavioral change. No way it's a coincidence. If it happens to them, &amp; I hope it doesn't, their opinion might change. Parents have no",4,,"I,  people,  a vaccine autism link Theyve never witnessed regression amp the behavioral change No way its a coincidence If it happens to them amp I hope it doesnt their opinion might change Parents have no,  a vaccine autism link,  Theyve,  regression,  the behavioral change No way,  the behavioral change,  No way,  its,  a coincidence,  it,  them,  I,  it,  their opinion,  Parents,  no"
"I understand if people don't believe in a vaccine/autism link. They've never witnessed regression &amp; the behavioral change. No way it's a coincidence. If it happens to you, &amp; I hope it doesn't, your opinion might change. Parents have nothing to gain, pharma has everything to loose",4,,"I,  people,  a vaccine autism link Theyve never witnessed regression amp the behavioral change No way its a coincidence If it happens to you amp I hope it doesnt your opinion might change Parents have nothing to gain pharma has everything to loose,  a vaccine autism link,  Theyve,  regression,  the behavioral change No way,  the behavioral change,  No way,  its,  a coincidence,  it,  you,  I,  it,  your opinion,  Parents,  pharma,  everything"
"Herd immunity is thrown around like gospel, much of the protection #vaccines offer has actually been shown to wane rather quickly. Vaccine-acquired artificial immunity does not work the same way as the naturally acquired immunity you get after recovering from the disease.",3,"(disease,  CAUSE_OF_DEATH)","Herd immunity,  gospel much of the protection vaccines offer has actually been shown to wane rather quickly Vaccine acquired artificial immunity does not work the same way as the naturally acquired immunity you get after recovering from the disease,  gospel much,  the protection vaccines offer has actually been shown to wane rather quickly Vaccine acquired artificial immunity does not work the same way as the naturally acquired immunity you get after recovering from the disease,  the protection,  vaccines,  Vaccine,  artificial immunity,  the same way,  the naturally acquired immunity you get after recovering from the disease,  the naturally acquired immunity,  you,  the disease"
Research funded by Autism Speaks: no mention of vaccines. https://t.co/9QCM0gzmnY,4,"(Autism,  Speaks,  MISC)","Research funded by Autism,  Research,  Autism,  no mention of vaccines,  no mention,  vaccines"
"Anyone who has seen the reaction after a #vaccine, knows, it's the vaccines. Trying to convince an entity that knows its the vaccines and lies about it is useless. Corruption is at the top.",6,,"Anyone who has seen the reaction after a vaccine knows its the vaccines Trying to convince an entity that knows its the vaccines and lies about it,  Anyone,  the reaction,  a vaccine,  its,  the vaccines Trying to convince an entity that knows its the vaccines and lies about it,  the vaccines,  an entity that knows its the vaccines and lies about it,  an entity,  its,  the vaccines,  it,  Corruption,  the top"
"With sarcasm: C-section, baby formula, older men, older women, genetics causes autism. Everything but vaccines. Perfectly safe. No problem here.",4,,"sarcasm C section baby formula older men older women,  sarcasm C section baby formula,  older men older women,  older men,  older women,  genetics,  autism Everything but vaccines Perfectly safe,  autism Everything,  vaccines Perfectly safe,  vaccines,  No problem"
Are vaccines population control. Survival of the fittest induced by man. https://t.co/KkZ2I1zJq7,2,,"vaccines,  population control Survival of the fittest induced by man,  population control Survival,  the fittest induced by man,  the fittest,  man"
"#Vaccine manufacturers are not required to demonstrate vaccines actually reduce the rate of disease contraction, contagion, complication or mortality and improve health. It is simply assumed that elevated antibody levels equate to immunity despite the lack of supporting evidence.",3,"(disease,  CAUSE_OF_DEATH)","Vaccine manufacturers,  vaccines,  the rate of disease contraction contagion complication or mortality,  the rate,  disease contraction contagion complication or mortality,  disease contraction contagion complication,  mortality,  health It is simply assumed that elevated antibody levels equate to immunity despite the lack of supporting evidence,  health,  It,  elevated antibody levels,  immunity,  the lack of supporting evidence,  the lack,  evidence"
"Vaccine manufacturers are not required to demonstrate vaccines actually reduce the rate of disease contraction, contagion, complication or mortality and improve health. It is simply assumed that elevated antibody levels equate to immunity despite the lack of supporting evidence.",3,"(disease,  CAUSE_OF_DEATH)","Vaccine manufacturers,  vaccines,  the rate of disease contraction contagion complication or mortality,  the rate,  disease contraction contagion complication or mortality,  disease contraction contagion complication,  mortality,  health It is simply assumed that elevated antibody levels equate to immunity despite the lack of supporting evidence,  health,  It,  elevated antibody levels,  immunity,  the lack of supporting evidence,  the lack,  evidence"
"Anyone who has seen the reaction after a vaccine, knows, it's the vaccines. Trying to convince an entity that knows its the vaccines and lies about it is useless. Corruption is at the top. https://t.co/kxqOH6EBfV",6,,"Anyone who has seen the reaction after a vaccine knows its the vaccines Trying to convince an entity that knows its the vaccines and lies about it,  Anyone,  the reaction,  a vaccine,  its,  the vaccines Trying to convince an entity that knows its the vaccines and lies about it,  the vaccines,  an entity that knows its the vaccines and lies about it,  an entity,  its,  the vaccines,  it,  Corruption,  the top"
"Anyone who has seen the reaction after a vaccine, knows, it's the vaccines. Trying to convince an entity that knows its the vaccines and lies about it is useless. Corruption is at the top. https://t.co/aDSPWTRBLJ",6,,"Anyone who has seen the reaction after a vaccine knows its the vaccines Trying to convince an entity that knows its the vaccines and lies about it,  Anyone,  the reaction,  a vaccine,  its,  the vaccines Trying to convince an entity that knows its the vaccines and lies about it,  the vaccines,  an entity that knows its the vaccines and lies about it,  an entity,  its,  the vaccines,  it,  Corruption,  the top"
"Anyone who has seen the reaction after a vaccine, knows, it's the vaccines. Trying to convince an entity that knows its the vaccines and lies about it is useless. Corruption is at the top. https://t.co/eUTwYy6elY",6,,"Anyone who has seen the reaction after a vaccine knows its the vaccines Trying to convince an entity that knows its the vaccines and lies about it,  Anyone,  the reaction,  a vaccine,  its,  the vaccines Trying to convince an entity that knows its the vaccines and lies about it,  the vaccines,  an entity that knows its the vaccines and lies about it,  an entity,  its,  the vaccines,  it,  Corruption,  the top"
"Do we really need the exact cause? Anyone who has seen the reaction after a vaccine, knows, it's the vaccines. Trying to convince an entity that knows its the vaccines and lies about it is useless. Corruption is at the top. Bring vaccine injured to Washington.",6,"(Washington,  STATE_OR_PROVINCE)","we,  the exact cause Anyone who has seen the reaction after a vaccine knows its the vaccines Trying to convince an entity that knows its the vaccines and lies about it is useless Corruption is at the top Bring vaccine injured to Washington,  the exact cause Anyone,  the reaction,  a vaccine,  its,  the vaccines Trying to convince an entity that knows its the vaccines and lies about it is useless Corruption is at the top Bring vaccine injured to Washington,  the vaccines,  an entity that knows its the vaccines and lies about it is useless Corruption is at the top Bring vaccine injured to Washington,  an entity,  its,  the vaccines,  it,  Corruption,  the top,  vaccine,  injured to Washington,  Washington"
"Call me crazy for writing this but, the words ""vaccine"" and ""safety"" do not belong together. https://t.co/aCRVueqKDQ",2,,"me,  this but the words vaccine and safety do not belong together,  this,  but the words vaccine and safety"
"Anyone who has seen the reaction after a vaccine, knows - its the vaccines. Now, trying to convince an entity that knows its the vaccines and lies about it is useless. Everyone has to say no thank you and maybe then an entire change at the top will happen. https://t.co/JLHLNsowQ2",3,"(Now,  DATE)","Anyone who has seen the reaction after a vaccine knows its the vaccines Now trying to convince an entity that knows its the vaccines and lies about it is useless Everyone has to say no thank you and maybe then an entire change at the top,  Anyone,  the reaction,  a vaccine,  its,  the vaccines Now trying to convince an entity that knows its the vaccines and lies about it is useless Everyone has to say no thank you,  the vaccines,  an entity that knows its the vaccines and lies about it is useless Everyone has to say no thank you,  an entity,  its,  the vaccines,  it,  Everyone,  no,  you,  an entire change,  the top"
"Spacing out vaccines is not an effective method to prevent autism. If you can not detox heavy metals, it will not matter if an infant only receives 1 vaccine. Toxic chemicals will cause damage. Early life changes are there but subtle. Prevention is better than any cure. #autism",4,"(1,  NUMBER)","vaccines is not an effective method to prevent autism If you can not detox heavy metals it will not matter if an infant only receives 1 vaccine Toxic chemicals will cause damage Early life changes are there but subtle Prevention is better than any cure autism,  vaccines,  an effective method to prevent autism If you can not detox heavy metals it will not matter if an infant only receives 1 vaccine Toxic chemicals will cause damage Early life changes are there but subtle Prevention is better than any cure autism,  autism,  you,  heavy metals,  it,  an infant,  1 vaccine,  Toxic chemicals,  damage,  Early life changes,  there,  subtle Prevention,  any cure autism"
"Article basically says, #vaccines cause #autism because too much aluminum is injected. They have immunity from lawsuits, lobbyists to sway law makers &amp; the ability to remove scientists who disagree. A collar has been created &amp; it's tightening rather quickly. https://t.co/o9dynFH91n",4,,"Article,  vaccines,  autism,  too much aluminum,  They,  immunity,  lawsuits lobbyists,  law makers,  the ability,  scientists who disagree A collar has been created amp its tightening rather quickly,  scientists,  A collar,  its tightening"
"Still want to trust Vaccine Safety Science: for the purpose of evaluating safety and efficacy, vaccine clinical trials often use an aluminium-containing placebo, either containing the same or greater amount of aluminum as the test vaccine. We were and still are scammed.",2,,"Vaccine Safety Science for the purpose of evaluating safety and efficacy vaccine,  Vaccine Safety Science,  the purpose of evaluating safety and efficacy vaccine,  the purpose,  safety and efficacy vaccine,  clinical trials often use an aluminium containing placebo either containing the same or greater amount of aluminum as the test vaccine We were and still are scammed,  clinical trials,  an aluminium,  placebo,  the same or greater amount of aluminum,  the same or greater amount,  aluminum,  the test vaccine We were and still are scammed,  the test vaccine,  We"
"When #aluminum comes from a vaccine, it stays in the body, and studies have shown that the adjuvants do not stay localized but rather travel to the brain where they can be detected up to a year after the injection.",2,"(up,  to,  DURATION),  (a,  year,  DURATION)","aluminum,  a vaccine it stays in the body and studies have shown that the adjuvants do not stay localized but rather travel to the brain where they can be detected up to a year after the injection,  a vaccine,  it,  the body,  studies,  the adjuvants,  the brain,  they,  a year,  the injection"
New study shows INCREASES risk of cervical cancer in women who received the HPV vaccine. The increase was particularly steep (20%) over the two-year... https://t.co/uqdoPV7uqZ,2,"(cervical,  cancer,  CAUSE_OF_DEATH),  (20,  NUMBER),  (the,  two,  DURATION),  (year,  DURATION)","New study,  INCREASES risk of cervical cancer in women who received the HPV vaccine The increase was particularly steep 20 over the two year,  INCREASES risk,  cervical cancer in women who received the HPV vaccine The increase was particularly steep 20 over the two year,  cervical cancer,  women who received the HPV vaccine The increase was particularly steep 20 over the two year,  women,  the HPV vaccine The increase was particularly steep 20 over the two year,  the HPV vaccine,  The increase,  the two year"
Exactly what I said when the data was released. Canada has more autism in regions where vaccine coverage is highest! https://t.co/9lmuplX7QX,4,"(Canada,  COUNTRY)","I,  the data,  Canada,  autism in regions where vaccine coverage is highest,  autism,  regions where vaccine coverage is highest,  regions,  vaccine coverage"
How about a little bit of Rover with your flu vaccine? Flucelvax is grown in dog kidney cells. Cocker Spaniel to be precise. Think you're not going to get a bit of dog DNA with it? Think again. But giving a child a homeopathic... https://t.co/O8uTa4XpRJ,1,"(flu,  CAUSE_OF_DEATH)","about a little bit of Rover with your flu vaccine Flucelvax,  about a little bit,  Rover with your flu vaccine Flucelvax,  Rover,  your flu vaccine Flucelvax,  dog kidney cells,  Cocker Spaniel,  youre not going to get a bit of dog DNA,  youre,  a bit of dog DNA,  a bit,  dog DNA,  it,  a child,  a homeopathic"
"This Board-certified pediatrician who used to be a vaccine bully, started doing his own research after he saw a child regress into autism and another child die of SIDS after vaccines. He found that unvaccinated children are the healthiest, vaccinated... https://t.co/zaPeUau2H4",4,"(pediatrician,  TITLE)","This Board certified pediatrician who used to be a vaccine bully,  This Board certified pediatrician,  a vaccine bully,  his own research,  he,  a child,  autism and another child die of SIDS,  autism,  another child die of SIDS,  another child die,  SIDS,  vaccines He found that unvaccinated children are the healthiest vaccinated,  vaccines,  He,  unvaccinated children,  the healthiest vaccinated,  the healthiest"
"This Board-certified pediatrician who used to be a vaccine bully, started doing his own research after he saw... https://t.co/zaPeUau2H4",4,"(pediatrician,  TITLE)","This Board certified pediatrician who used to be a vaccine bully,  This Board certified pediatrician,  a vaccine bully,  his own research,  he"
"Non-existent vaccine safety science 101: At the recent meeting of the ACIP (Advisory committee on immunization practices, a division of the CDC) a new hepatitis B vaccine was voted in. It contains a novel... https://t.co/Og6uGDaD3f",2,"(101,  NUMBER),  (ACIP,  Advisory,  ORGANIZATION),  (committee,  CDC,  ORGANIZATION),  (hepatitis,  B,  CAUSE_OF_DEATH)","Non existent vaccine safety science 101 At the recent meeting of the ACIP Advisory committee on immunization practices a division of the CDC a new hepatitis B vaccine was voted in It contains a novel,  Non existent vaccine safety,  science 101,  the recent meeting of the ACIP Advisory committee on immunization practices,  the recent meeting,  the ACIP Advisory committee on immunization practices,  the ACIP Advisory committee,  immunization practices,  a division of the CDC a new hepatitis B vaccine was voted in It,  a division,  the CDC a new hepatitis B vaccine was voted in It,  the CDC,  a new hepatitis B vaccine,  It,  a novel"
"New study from India showed doubling of deaths after introduction of the pentavalent vaccine (5 in 1 shot, including DPT) over the trivalent DPT shot. https://t.co/CxyAQmz6GA",2,"(India,  COUNTRY),  (5,  1,  NUMBER),  (DPT,  ORGANIZATION)","New study from India,  New study,  India,  doubling of deaths,  doubling,  deaths,  introduction of the pentavalent vaccine 5 in 1 shot including DPT over the trivalent DPT shot,  introduction,  the pentavalent vaccine 5 in 1 shot including DPT over the trivalent DPT shot,  the pentavalent vaccine 5,  1 shot including DPT over the trivalent DPT shot,  1 shot,  DPT over the trivalent DPT shot,  DPT,  the trivalent DPT shot"
"Vaccines can be so confusing! There is a slew of vaccines available and marketed for babies and children, but... https://t.co/EiCfW2zinR",14,,"Vaccines,  There,  a slew of vaccines available and marketed for babies and children,  a slew,  vaccines,  babies and children"
"Vaccines can be so confusing! There is a slew of vaccines available and marketed for babies and children, but... https://t.co/NvkbgCw1N2",14,,"Vaccines,  There,  a slew of vaccines available and marketed for babies and children,  a slew,  vaccines,  babies and children"
"Back from May 2015, France no longer recommends rotavirus vaccine due to complications and deaths from... https://t.co/kMWPMVXeie",2,"(May,  2015,  DATE),  (France,  COUNTRY),  (complications,  CAUSE_OF_DEATH)","May 2015,  France,  rotavirus vaccine due to complications and deaths,  rotavirus vaccine,  complications and deaths"
"The tides are changing: This article, critical of the silencing of discussions around vaccines safety, was just... https://t.co/NKIooitYeP",2,,"The tides,  This article critical of the silencing of discussions around vaccines safety was just,  This article,  critical of the silencing of discussions around vaccines safety,  the silencing of discussions around vaccines,  the silencing,  discussions around vaccines,  discussions,  vaccines"
Official CDC document shows 'recipe' to create a media fear campaign with the aim to foster 'high vaccination... https://t.co/nlbEk288E0,6,"(CDC,  ORGANIZATION)","Official CDC document,  recipe,  a media,  campaign,  the aim to foster high vaccination,  high vaccination"
